Date,Ticker,Action,Open,Close,RSI,ADX,Volume,EMA_20,Market Cap,Sector,Corresponding ETF,SP,Percentage Change,Transaction Price,Duration
2021-11-22,ACI,Sell,34.290000915527344,36.18000030517578,56.8939929623517,31.677251567559825,1342000,33.16416230526155,11917701120,Consumer Defensive,XLP,0.0,7.678577226846659,36.18000030517578,13
2021-11-26,ACI,Buy,34.5,35.720001220703125,58.470444753700114,31.39349695684297,830000,33.73852604985419,11917701120,Consumer Defensive,XLP,1.0,,34.5,2021-11-26 00:00:00
2021-11-29,ACI,Sell,35.709999084472656,35.43000030517578,61.953132530802954,31.63624429639282,1159900,33.92723797088742,11917701120,Consumer Defensive,XLP,0.0,2.6956530584805254,35.43000030517578,3
2021-01-13,ACLS,Buy,33.849998474121094,37.18000030517578,67.00517305131669,30.539009069174558,1322100,29.637595548228322,3659580928,Technology,XLK,1.0,,33.849998474121094,2021-01-13 00:00:00
2021-01-19,ACLS,Sell,36.470001220703125,38.9900016784668,67.4935802879702,33.29915725066043,1547300,31.378609946460966,3659580928,Technology,XLK,0.0,15.18464826010354,38.9900016784668,6
2021-08-31,ACLS,Buy,50.880001068115234,49.709999084472656,73.81911571076398,33.220980929722145,660200,44.78589451688822,3659580928,Technology,XLK,1.0,,50.880001068115234,2021-08-31 00:00:00
2021-09-01,ACLS,Sell,49.79999923706055,48.58000183105469,68.37975599403588,34.47543967573333,210100,45.254856856658165,3659580928,Technology,XLK,1.0,-4.520438657187604,48.58000183105469,1
2021-11-04,ACLS,Buy,58.900001525878906,57.90999984741211,77.78171098996901,31.869435926958065,791300,51.98843084420041,3659580928,Technology,XLK,1.0,,58.900001525878906,2021-11-04 00:00:00
2021-11-05,ACLS,Sell,58.79999923706055,61.060001373291016,72.07870497498128,32.599175022703555,485000,52.55238979688724,3659580928,Technology,XLK,1.0,3.6672322435561733,61.060001373291016,1
2021-11-10,ACLS,Buy,60.84000015258789,60.43000030517578,78.57255204943372,36.52597351810992,612300,54.92991478807735,3659580928,Technology,XLK,1.0,,60.84000015258789,2021-11-10 00:00:00
2021-11-11,ACLS,Sell,61.279998779296875,61.130001068115234,70.49841129336293,36.868097128214515,300200,55.453732456372435,3659580928,Technology,XLK,1.0,0.4766615956607756,61.130001068115234,1
2021-11-16,ACLS,Buy,61.650001525878906,64.16000366210938,73.05393084137854,37.971824223537986,511400,57.01485938655818,3659580928,Technology,XLK,1.0,,61.650001525878906,2021-11-16 00:00:00
2021-11-17,ACLS,Sell,64.18000030517578,63.02000045776367,77.0377612477435,38.81181200736221,367200,57.69534931756306,3659580928,Technology,XLK,1.0,2.2222204346737597,63.02000045776367,1
2021-06-17,ACMR,Buy,32.58333206176758,35.58000183105469,69.98644192335736,31.725451804860082,2141700,27.50286476481813,1339385728,Technology,XLK,1.0,,32.58333206176758,2021-06-17 00:00:00
2021-06-28,ACMR,Sell,34.983333587646484,35.540000915527344,66.25630858478175,39.82568249933854,375600,30.88739781144654,1339385728,Technology,XLK,1.0,9.074175864380189,35.540000915527344,11
2021-06-30,ACMR,Buy,35.33333206176758,34.073333740234375,67.0527072166101,41.51324465058292,560100,31.704105838162054,1339385728,Technology,XLK,1.0,,35.33333206176758,2021-06-30 00:00:00
2021-07-01,ACMR,Sell,34.176666259765625,33.96333312988281,61.631058325046894,41.36888569545572,371700,31.92974659074037,1339385728,Technology,XLK,1.0,-3.877355607135543,33.96333312988281,1
2021-07-02,ACMR,Buy,34.22999954223633,33.53666687011719,61.13480745694706,40.848641333328366,886500,32.123421499230126,1339385728,Technology,XLK,1.0,,34.22999954223633,2021-07-02 00:00:00
2021-07-07,ACMR,Sell,32.456668853759766,28.07666778564453,54.94842128873327,38.25180859637685,2213400,32.29122108393212,1339385728,Technology,XLK,1.0,-17.97642956144131,28.07666778564453,5
2021-04-07,ACN,Buy,281.9700012207031,282.57000732421875,69.08148751036035,30.703448396691556,2736300,270.8740610785275,177483923456,Technology,XLK,1.0,,281.9700012207031,2021-04-07 00:00:00
2021-05-03,ACN,Sell,292.92999267578125,292.1700134277344,63.8732140927881,45.91512696008011,1300400,286.1305798701293,177483923456,Technology,XLK,0.0,3.6174104205672264,292.1700134277344,26
2021-07-09,ACN,Buy,310.6000061035156,312.6199951171875,76.90904448780839,30.03142189077031,2054000,295.34311398225464,177483923456,Technology,XLK,1.0,,310.6000061035156,2021-07-09 00:00:00
2021-07-20,ACN,Sell,310.0,312.05999755859375,64.69733980049169,39.340694038245715,1448700,303.90249644261377,177483923456,Technology,XLK,0.0,0.47005519201166546,312.05999755859375,11
2021-07-23,ACN,Buy,316.0,318.6499938964844,70.29653994220567,38.98718642353391,1221000,306.3751561584477,177483923456,Technology,XLK,1.0,,316.0,2021-07-23 00:00:00
2021-08-19,ACN,Sell,322.80999755859375,328.25,62.83313796541159,41.26554248490653,1294200,319.77325875021097,177483923456,Technology,XLK,0.0,3.8765822784810124,328.25,27
2021-08-24,ACN,Buy,333.1400146484375,330.9100036621094,71.56390401471016,40.452815805048616,1451300,322.795748703202,177483923456,Technology,XLK,1.0,,333.1400146484375,2021-08-24 00:00:00
2021-09-13,ACN,Sell,345.0,339.44000244140625,71.72913122295014,46.96856729951965,1854200,334.72054757738204,177483923456,Technology,XLK,0.0,1.891093088777439,339.44000244140625,20
2021-10-27,ACN,Buy,355.0199890136719,354.04998779296875,70.84912134983969,30.893912772305736,1567700,341.1813032020322,177483923456,Technology,XLK,1.0,,355.0199890136719,2021-10-27 00:00:00
2021-11-23,ACN,Sell,362.45001220703125,360.70001220703125,54.60044586973722,37.25839216492516,1998600,363.1765970959725,177483923456,Technology,XLK,1.0,1.5999164467160851,360.70001220703125,27
2021-04-06,ACM,Buy,65.76000213623047,66.47000122070312,67.4750073597653,31.100976471336462,1205200,62.28631839799351,11889332224,Industrials,XLI,1.0,,65.76000213623047,2021-04-06 00:00:00
2021-04-22,ACM,Sell,67.13999938964844,66.61000061035156,63.381201801941565,35.24505135430824,446700,65.28556350589504,11889332224,Industrials,XLI,1.0,1.292576713060639,66.61000061035156,16
2021-04-23,ACM,Buy,66.72000122070312,67.3499984741211,62.047959518157604,34.434418735536376,608600,65.41170037298613,11889332224,Industrials,XLI,1.0,,66.72000122070312,2021-04-23 00:00:00
2021-05-05,ACM,Sell,67.29000091552734,68.18000030517578,59.220166914032546,29.078246798950836,564100,66.34703103026709,11889332224,Industrials,XLI,1.0,2.188247988250367,68.18000030517578,12
2021-05-10,ACM,Buy,69.5999984741211,68.54000091552734,68.48054875477312,30.57805416091185,831800,66.97908730908001,11889332224,Industrials,XLI,1.0,,69.5999984741211,2021-05-10 00:00:00
2021-05-12,ACM,Sell,69.18000030517578,66.31999969482422,63.944181309528815,30.61292614095355,803300,67.26796029315422,11889332224,Industrials,XLI,1.0,-4.712642027594951,66.31999969482422,2
2021-11-23,ACM,Buy,73.20999908447266,74.75,68.56350508115261,30.355201128797603,1411300,70.59029938452994,11889332224,Industrials,XLI,1.0,,73.20999908447266,2021-11-23 00:00:00
2021-11-29,ACM,Sell,72.66999816894531,72.30000305175781,56.33365906011741,32.25206297770091,890200,71.45059584199856,11889332224,Industrials,XLI,0.0,-1.2429941867160161,72.30000305175781,6
2021-01-11,ACTG,Buy,4.369999885559082,4.230000019073486,68.27125717492866,31.762728595362375,672000,3.9716415766149207,558122752,Industrials,XLI,1.0,,4.369999885559082,2021-01-11 00:00:00
2021-01-12,ACTG,Sell,4.210000038146973,4.340000152587891,61.01917517974515,33.10449358891528,294400,3.9962471425633557,558122752,Industrials,XLI,1.0,-0.6864927633139595,4.340000152587891,1
2021-01-13,ACTG,Buy,4.349999904632568,4.300000190734863,64.03618626411453,34.35041822578584,550600,4.028985524470454,558122752,Industrials,XLI,1.0,,4.349999904632568,2021-01-13 00:00:00
2021-01-25,ACTG,Sell,5.590000152587891,5.599999904632568,73.67780416287674,52.592927399089824,1652500,4.759166275657084,558122752,Industrials,XLI,0.0,28.735632813895055,5.599999904632568,12
2021-02-09,ACTG,Buy,7.199999809265137,7.489999771118164,76.94185091304094,52.48707216681505,1927200,5.934548899255927,558122752,Industrials,XLI,1.0,,7.199999809265137,2021-02-09 00:00:00
2021-02-26,ACTG,Sell,7.550000190734863,7.099999904632568,58.59830881655861,54.31203509195073,1649100,7.362704041041363,558122752,Industrials,XLI,1.0,-1.3888876011341837,7.099999904632568,17
2021-03-17,ADCT,Buy,31.290000915527344,29.399999618530273,56.45738341240239,33.41195856621264,686500,26.88448124322593,330054848,Healthcare,XLV,1.0,,31.290000915527344,2021-03-17 00:00:00
2021-03-22,ADCT,Sell,28.739999771118164,28.700000762939453,51.28695368785581,29.304078720827608,412500,27.39130078244582,330054848,Healthcare,XLV,1.0,-8.277405167165174,28.700000762939453,5
2021-09-01,ADCT,Buy,29.170000076293945,29.31999969482422,67.1516688476188,35.0974939786822,674900,26.44854249993618,330054848,Healthcare,XLV,1.0,,29.170000076293945,2021-09-01 00:00:00
2021-09-03,ADCT,Sell,29.25,27.950000762939453,69.95933690809143,36.31278135500872,401200,27.034203698141226,330054848,Healthcare,XLV,1.0,-4.182376791784683,27.950000762939453,2
2021-01-05,ADEA,Buy,8.83656120300293,9.110124588012695,60.25562269821276,51.66731569086,1067501,8.675540930107088,1283637760,Technology,XLK,1.0,,8.83656120300293,2021-01-05 00:00:00
2021-01-07,ADEA,Sell,9.34895133972168,9.492246627807617,69.78926147555667,48.04963030003622,946201,8.777122372747057,1283637760,Technology,XLK,0.0,7.420142403154134,9.492246627807617,2
2021-01-12,ADEA,Buy,9.383689880371094,9.383689880371094,67.17983254671233,44.87311076092323,877638,8.938557161967436,1283637760,Technology,XLK,1.0,,9.383689880371094,2021-01-12 00:00:00
2021-01-19,ADEA,Sell,9.461851119995117,9.496588706970215,61.59814322321269,40.568643985551724,1402791,9.082212652868447,1283637760,Technology,XLK,0.0,1.2031389361586224,9.496588706970215,7
2021-01-22,ADEA,Buy,9.327239990234375,9.479220390319824,60.93835181855608,37.433474274509685,818473,9.177439367068319,1283637760,Technology,XLK,1.0,,9.327239990234375,2021-01-22 00:00:00
2021-01-26,ADEA,Sell,9.327239990234375,9.205656051635742,54.832130992785864,35.33999914595241,647321,9.20861166544556,1283637760,Technology,XLK,1.0,-1.303536080619039,9.205656051635742,4
2021-03-18,ADEA,Buy,10.612558364868164,10.438865661621094,71.34627468995662,31.61580710847723,1642787,9.918747511759522,1283637760,Technology,XLK,1.0,,10.612558364868164,2021-03-18 00:00:00
2021-03-19,ADEA,Sell,10.378073692321777,10.621241569519043,63.13183747735032,32.83413430753975,5117084,9.9682825736511,1283637760,Technology,XLK,0.0,0.08182008854362399,10.621241569519043,1
2021-05-27,ADEA,Buy,9.114466667175293,9.305527687072754,50.59781329822528,30.16268553338553,918059,9.018506759325586,1283637760,Technology,XLK,1.0,,9.114466667175293,2021-05-27 00:00:00
2021-05-28,ADEA,Sell,9.353293418884277,9.301185607910156,55.03394499122768,29.160834771893423,748941,9.045842085777696,1283637760,Technology,XLK,1.0,2.0485997431677507,9.301185607910156,1
2021-06-25,ADBE,Buy,578.6400146484375,579.6599731445312,75.84387427575885,30.63708035770449,2133500,541.3472823037806,199252492288,Technology,XLK,1.0,,578.6400146484375,2021-06-25 00:00:00
2021-07-20,ADBE,Sell,605.3900146484375,608.719970703125,68.92882280912195,46.38109559193384,1675700,588.9011497994984,199252492288,Technology,XLK,0.0,5.198388513273332,608.719970703125,25
2021-07-23,ADBE,Buy,625.760009765625,625.8699951171875,77.84012688749263,46.26771344276741,2030400,595.7713040336274,199252492288,Technology,XLK,1.0,,625.760009765625,2021-07-23 00:00:00
2021-08-19,ADBE,Sell,624.8800048828125,637.6599731445312,58.026767564864336,40.17019863038392,1693700,623.9847809187899,199252492288,Technology,XLK,0.0,1.9016816660053615,637.6599731445312,27
2021-08-24,ADBE,Buy,659.1400146484375,657.239990234375,73.87702552894953,40.36560902773476,866400,630.1943592963042,199252492288,Technology,XLK,1.0,,659.1400146484375,2021-08-24 00:00:00
2021-09-13,ADBE,Sell,663.0399780273438,645.1500244140625,61.78357814505612,41.73374723163697,2242500,653.2018357866613,199252492288,Technology,XLK,0.0,-2.1224610740461234,645.1500244140625,20
2021-10-19,ADBE,Buy,625.260009765625,636.0700073242188,58.34066921007183,35.72790354769184,2470000,600.7440973188197,199252492288,Technology,XLK,1.0,,625.260009765625,2021-10-19 00:00:00
2021-11-11,ADBE,Sell,649.6099853515625,643.1699829101562,54.14572032674626,36.0068069621344,1271100,643.1926733686352,199252492288,Technology,XLK,1.0,2.8644040662771153,643.1699829101562,23
2021-11-12,ADBE,Buy,649.010009765625,657.5999755859375,52.07479238309729,34.836820189182944,1286500,643.1905123725895,199252492288,Technology,XLK,1.0,,649.010009765625,2021-11-12 00:00:00
2021-11-29,ADBE,Sell,668.0,687.489990234375,53.64093360721126,32.647644254595576,2728800,659.5153987886684,199252492288,Technology,XLK,0.0,5.929027270726712,687.489990234375,17
2021-05-19,ABEV,Buy,3.3299999237060547,3.3499999046325684,71.58291180967703,30.514612575336496,21863100,3.0742689929892943,35292897280,Consumer Defensive,XLP,1.0,,3.3299999237060547,2021-05-19 00:00:00
2021-06-10,ABEV,Sell,3.809999942779541,3.799999952316284,72.39748638743929,49.28082034524498,17863400,3.528160101726864,35292897280,Consumer Defensive,XLP,0.0,14.114115296649999,3.799999952316284,22
2021-06-15,ABEV,Buy,3.8299999237060547,3.819999933242798,70.8384660079025,48.495542289129375,15347600,3.5963535302489986,35292897280,Consumer Defensive,XLP,1.0,,3.8299999237060547,2021-06-15 00:00:00
2021-06-16,ABEV,Sell,3.819999933242798,3.7899999618530273,69.94297132973706,48.026354720350675,23094300,3.6176531876769795,35292897280,Consumer Defensive,XLP,0.0,-1.0443854477762455,3.7899999618530273,1
2021-11-02,ABEV,Buy,3.0299999713897705,3.0,65.24275005435925,30.06710063025223,18698100,2.8074812444167,35292897280,Consumer Defensive,XLP,1.0,,3.0299999713897705,2021-11-02 00:00:00
2021-11-03,ABEV,Sell,3.0399999618530273,3.140000104904175,61.15805416394158,29.75383024677323,35388300,2.825816363996062,35292897280,Consumer Defensive,XLP,1.0,3.6303674769987047,3.140000104904175,1
2021-11-04,ABEV,Buy,3.1500000953674316,3.140000104904175,67.32639040583123,30.38559074431441,28484400,2.8557386250349297,35292897280,Consumer Defensive,XLP,1.0,,3.1500000953674316,2021-11-04 00:00:00
2021-11-22,ABEV,Sell,3.0799999237060547,3.0399999618530273,53.22959950394407,28.814358980246357,28237000,3.0523294945948645,35292897280,Consumer Defensive,XLP,0.0,-3.4920676248923517,3.0399999618530273,18
2021-02-11,ADMA,Buy,2.9100000858306885,2.890000104904175,68.44044757898568,32.863858519064664,4994400,2.4955397314161627,2213775872,Healthcare,XLV,1.0,,2.9100000858306885,2021-02-11 00:00:00
2021-02-19,ADMA,Sell,2.690000057220459,2.5999999046325684,55.84977466657175,34.795147220626895,3517000,2.5788700821100403,2213775872,Healthcare,XLV,0.0,-10.652926874729884,2.5999999046325684,8
2021-04-23,ADMA,Buy,1.9299999475479126,1.899999976158142,52.413253710618356,41.310132431373006,4208100,1.798191650842093,2213775872,Healthcare,XLV,1.0,,1.9299999475479126,2021-04-23 00:00:00
2021-05-04,ADMA,Sell,1.8799999952316284,1.850000023841858,50.94364094503449,34.208433289222796,4492200,1.8769712053015764,2213775872,Healthcare,XLV,1.0,-4.145073879804791,1.850000023841858,11
2021-11-05,ADMA,Buy,1.399999976158142,1.3600000143051147,62.01964028257262,30.106432019590113,1175300,1.288001874479144,2213775872,Healthcare,XLV,1.0,,1.399999976158142,2021-11-05 00:00:00
2021-11-23,ADMA,Sell,1.4500000476837158,1.409999966621399,53.27097937455045,33.522246294892525,1840100,1.4335997158328186,2213775872,Healthcare,XLV,0.0,0.7142850452539758,1.409999966621399,18
2021-01-12,ADI,Buy,157.00999450683594,159.08999633789062,77.39590109346206,34.67041569668743,2573800,147.59651952646584,116357922816,Technology,XLK,1.0,,157.00999450683594,2021-01-12 00:00:00
2021-01-19,ADI,Sell,158.4600067138672,160.5399932861328,71.21180588691409,39.90934241671708,2992100,151.24496777939066,116357922816,Technology,XLK,0.0,2.2482637429448387,160.5399932861328,7
2021-01-22,ADI,Buy,157.72999572753906,155.5800018310547,70.46056497720082,40.34978285657495,3147200,153.4755668600561,116357922816,Technology,XLK,1.0,,157.72999572753906,2021-01-22 00:00:00
2021-01-27,ADI,Sell,151.08999633789062,147.47999572753906,57.14320129968714,35.134302998893226,5644400,153.80016386379307,116357922816,Technology,XLK,1.0,-6.498446888761558,147.47999572753906,5
2021-03-17,ADP,Buy,187.25999450683594,187.8800048828125,69.9016418412586,30.71773726283713,1982000,178.3306786087496,100243554304,Industrials,XLI,1.0,,187.25999450683594,2021-03-17 00:00:00
2021-03-23,ADP,Sell,185.67999267578125,184.0399932861328,60.68993779554527,29.78242244579833,1664100,180.66640105147795,100243554304,Industrials,XLI,1.0,-1.7195350396026945,184.0399932861328,6
2021-03-29,ADP,Buy,191.75999450683594,192.5,71.30761772874247,30.264949391049946,1432200,182.9541225586438,100243554304,Industrials,XLI,1.0,,191.75999450683594,2021-03-29 00:00:00
2021-04-07,ADP,Sell,188.8300018310547,185.80999755859375,58.90943128583973,31.08880297557136,1703500,186.19841833056077,100243554304,Industrials,XLI,1.0,-3.102835376870059,185.80999755859375,9
2021-04-22,ADP,Buy,193.92999267578125,194.8300018310547,64.36285499118179,30.48076201335026,1360500,189.84580872032856,100243554304,Industrials,XLI,1.0,,193.92999267578125,2021-04-22 00:00:00
2021-04-28,ADP,Sell,191.19000244140625,186.6199951171875,65.91870720971916,34.16642565120602,3129100,191.69807647575493,100243554304,Industrials,XLI,1.0,-3.7694002138260547,186.6199951171875,6
2021-10-28,ADP,Buy,222.3800048828125,222.94000244140625,75.91862587852145,31.889936059590706,1428700,211.44811108848512,100243554304,Industrials,XLI,1.0,,222.3800048828125,2021-10-28 00:00:00
2021-11-26,ADP,Sell,233.74000549316406,229.6199951171875,67.82420737723555,51.61719281005497,1366700,230.119406614073,100243554304,Industrials,XLI,1.0,3.255683998293936,229.6199951171875,29
2021-12-10,ADP,Buy,234.0399932861328,236.72999572753906,54.520471406465695,32.202082289914976,1276100,231.47993543037722,100243554304,Industrials,XLI,1.0,,234.0399932861328,2021-12-10 00:00:00
2021-12-14,ADP,Sell,233.85000610351562,229.72000122070312,56.68672669447663,30.843928371427115,1501300,232.26947099196377,100243554304,Industrials,XLI,0.0,-1.8458349809248833,229.72000122070312,4
2021-05-04,ADM,Buy,64.5999984741211,65.0999984741211,75.24854797780168,34.02679095083359,3015400,60.47316332429813,30872709120,Consumer Defensive,XLP,1.0,,64.5999984741211,2021-05-04 00:00:00
2021-05-13,ADM,Sell,66.4800033569336,67.13999938964844,72.44994112991638,47.87310351642905,2709600,63.58895460917905,30872709120,Consumer Defensive,XLP,0.0,3.9318900549895117,67.13999938964844,9
2021-05-18,ADM,Buy,67.3499984741211,67.02999877929688,75.61177291570336,49.83013058134311,1973000,64.60240596131287,30872709120,Consumer Defensive,XLP,1.0,,67.3499984741211,2021-05-18 00:00:00
2021-06-10,ADM,Sell,68.36000061035156,67.2300033569336,65.11753757140617,36.80329206580556,2167900,67.08553983795615,30872709120,Consumer Defensive,XLP,0.0,-0.1781664735057233,67.2300033569336,23
2021-03-18,ACGL,Buy,36.86000061035156,37.630001068115234,63.686894458270956,30.46309647617369,1910400,36.517842128813015,38536949760,Financial Services,XLF,1.0,,36.86000061035156,2021-03-18 00:00:00
2021-03-19,ACGL,Sell,37.43000030517578,36.90999984741211,63.89503981989485,29.781174838551788,2757600,36.62376202779418,38536949760,Financial Services,XLF,1.0,0.13564632727245632,36.90999984741211,1
2021-04-01,ACGL,Buy,38.33000183105469,39.40999984741211,61.13077152872576,30.12098337355269,2432400,37.491832523871544,38536949760,Financial Services,XLF,1.0,,38.33000183105469,2021-04-01 00:00:00
2021-04-21,ACGL,Sell,39.36000061035156,39.88999938964844,54.5791589242268,34.23624757029652,1081600,39.229872397320044,38536949760,Financial Services,XLF,0.0,4.06991255953933,39.88999938964844,20
2021-04-29,ACGL,Buy,39.52000045776367,40.13999938964844,52.545256036928755,33.30516943621433,2282200,39.55287049040475,38536949760,Financial Services,XLF,1.0,,39.52000045776367,2021-04-29 00:00:00
2021-05-11,ACGL,Sell,39.66999816894531,39.58000183105469,52.458565309754704,34.290820465262996,1805300,39.8712935786,38536949760,Financial Services,XLF,1.0,0.15182533551623076,39.58000183105469,12
2021-08-11,ADSE,Buy,9.90999984741211,9.84000015258789,51.46505420921653,45.09295490420727,588900,9.746986649991138,576666688,Industrials,XLI,1.0,,9.90999984741211,2021-08-11 00:00:00
2021-08-12,ADSE,Sell,9.819999694824219,9.829999923706055,63.375163077512894,46.78326429466133,206800,9.755845078809877,576666688,Industrials,XLI,1.0,-0.8072646310579492,9.829999923706055,1
2021-01-14,ADPT,Buy,65.26000213623047,65.6500015258789,65.00001528625089,30.06962680680282,1408600,59.01421047522806,508419616,Healthcare,XLV,1.0,,65.26000213623047,2021-01-14 00:00:00
2021-01-22,ADPT,Sell,66.70999908447266,67.73999786376953,68.88737170841232,35.823985493270705,293200,61.95291028941741,508419616,Healthcare,XLV,1.0,3.800177208640084,67.73999786376953,8
