Date,Open,Close,Volume,symbol,marketCap,sector,averageVolume10days
2024-05-20 00:00:00-04:00,166.00999450683594,164.55999755859375,3058700,ABBV,287845646336,Healthcare,4388460
2024-05-20 00:00:00-04:00,22.969999313354492,22.989999771118164,13400,ACGLO,13291513856,Financial Services,15800
2024-05-20 00:00:00-04:00,146.17999267578125,146.3699951171875,3747400,ABNB,91776229376,Consumer Cyclical,5814050
2024-05-20 00:00:00-04:00,4.670000076293945,4.449999809265137,474300,ABEO,178747248,Healthcare,703440
2024-05-20 00:00:00-04:00,1.6100000143051147,1.6200000047683716,635800,ACET,133121080,Healthcare,1130360
2024-05-20 00:00:00-04:00,11.529999732971191,11.569999694824219,15900,ABL,730026944,Financial Services,17870
2024-05-20 00:00:00-04:00,11.279999732971191,11.279999732971191,300,ACAC,44839704,Financial Services,150
2024-05-20 00:00:00-04:00,74.47000122070312,72.6500015258789,1442800,AAP,4212007424,Consumer Cyclical,1068500
2024-05-20 00:00:00-04:00,101.02999877929688,100.16999816894531,1399100,ACGL,38097620992,Financial Services,1276440
2024-05-20 00:00:00-04:00,240.13999938964844,239.00999450683594,127600,ABG,4838503936,Consumer Cyclical,179890
2024-05-20 00:00:00-04:00,214.9600067138672,217.47999572753906,2647900,ADI,107361599488,Technology,2794150
2024-05-20 00:00:00-04:00,3.6500000953674316,3.740000009536743,1034300,ABCL,1139459328,Healthcare,1275700
2024-05-20 00:00:00-04:00,3.690000057220459,3.8399999141693115,141600,ABOS,229204448,Healthcare,145550
2024-05-20 00:00:00-04:00,7.380000114440918,7.400000095367432,2210900,ACB,388904096,Healthcare,4375670
2024-05-20 00:00:00-04:00,33.869998931884766,33.97999954223633,2700,AC,718016960,Financial Services,4340
2024-05-20 00:00:00-04:00,1.0800000429153442,1.0800000429153442,77800,ABVC,11406289,Healthcare,349510
2024-05-20 00:00:00-04:00,2.9800000190734863,3.069999933242798,1277000,ABUS,600120064,Healthcare,622890
2024-05-20 00:00:00-04:00,14.770000457763672,14.520000457763672,26818800,AAL,9293514752,Industrials,24363820
2024-05-20 00:00:00-04:00,47.060001373291016,47.27000045776367,428900,ABM,3050333696,Industrials,469280
2024-05-20 00:00:00-04:00,11.350000381469727,11.399999618530273,30600,AACI,81872880,Financial Services,32110
2024-05-20 00:00:00-04:00,153.97000122070312,154.63999938964844,906200,A,45104099328,Healthcare,1502140
2024-05-20 00:00:00-04:00,3.7100000381469727,3.6700000762939453,3799300,ACHR,1135365120,Industrials,4548140
2024-05-20 00:00:00-04:00,0.6600000262260437,0.6600000262260437,35000,ABTS,24746070,Financial Services,25360
2024-05-20 00:00:00-04:00,0.9100000262260437,0.9100000262260437,8600,AACG,30684780,Consumer Defensive,11850
2024-05-20 00:00:00-04:00,22.899999618530273,22.15999984741211,295600,AAT,1712236544,Real Estate,242680
2024-05-20 00:00:00-04:00,7.460000038146973,7.679999828338623,542200,ACCD,572788928,Healthcare,580200
2024-05-20 00:00:00-04:00,1.899999976158142,1.8600000143051147,89900,AADI,45302500,Healthcare,170760
2024-05-20 00:00:00-04:00,189.3300018310547,191.0399932861328,44361300,AAPL,2950970998784,Technology,55539510
2024-05-20 00:00:00-04:00,1.7300000190734863,1.6399999856948853,8400,AAME,35291656,Financial Services,7160
2024-05-20 00:00:00-04:00,14.430000305175781,13.850000381469727,34000,ABVX,910199168,Healthcare,46380
2024-05-20 00:00:00-04:00,89.62999725341797,89.56999969482422,403200,ACM,12216037376,Industrials,776770
2024-05-20 00:00:00-04:00,103.77999877929688,103.20999908447266,7165900,ABT,179016613888,Healthcare,6685840
2024-05-20 00:00:00-04:00,2.380000114440918,2.3399999141693115,22083700,ABEV,37835005952,Consumer Defensive,13428500
2024-05-20 00:00:00-04:00,4.570000171661377,4.610000133514404,817100,ABSI,546195712,Healthcare,659360
2024-05-20 00:00:00-04:00,41.16999816894531,42.529998779296875,7220300,AA,7889866240,Basic Materials,5186430
2024-05-20 00:00:00-04:00,33.849998474121094,33.90999984741211,201600,AB,3916152064,Financial Services,240940
2024-05-20 00:00:00-04:00,1.5499999523162842,1.5,43100,ADIL,5905467,Healthcare,136570
2024-05-20 00:00:00-04:00,0.9200000166893005,0.9300000071525574,162400,ACHL,40304316,Healthcare,139970
2024-05-20 00:00:00-04:00,3.25,3.259999990463257,90800,ABIO,47148076,Healthcare,134180
2024-05-20 00:00:00-04:00,13.899999618530273,13.859999656677246,1798500,ABR,2597736704,Real Estate,7071440
2024-05-20 00:00:00-04:00,86.37000274658203,86.18000030517578,128500,ACA,4178580992,Industrials,171320
2024-05-20 00:00:00-04:00,5.119999885559082,5.010000228881836,414500,ACCO,480589472,Industrials,506980
2024-05-20 00:00:00-04:00,29.139999389648438,28.860000610351562,690000,ADNT,2532127232,Consumer Cyclical,994100
2024-05-20 00:00:00-04:00,9.039999961853027,9.239999771118164,1445000,ACDC,1497000960,Energy,1533940
2024-05-20 00:00:00-04:00,9.229999542236328,9.40999984741211,4193300,ADMA,2196390400,Healthcare,4114800
2024-05-20 00:00:00-04:00,3.200000047683716,3.059999942779541,34500,ADN,7895230,Utilities,73888
2024-05-20 00:00:00-04:00,61.5,60.869998931884766,2598600,ADM,30254661632,Consumer Defensive,3749340
2024-05-20 00:00:00-04:00,3.5899999141693115,3.5899999141693115,961900,ADPT,515051136,Healthcare,1601960
2024-05-20 00:00:00-04:00,91.37000274658203,91.73999786376953,1085200,AER,18201937920,Industrials,1731580
2024-05-20 00:00:00-04:00,8.039999961853027,8.25,572700,ADVM,167714944,Healthcare,451810
2024-05-20 00:00:00-04:00,5.25,5.269999980926514,606100,ADTN,418526272,Technology,1020390
2024-05-20 00:00:00-04:00,3.3499999046325684,3.619999885559082,1464900,ADV,1129240960,Communication Services,1341370
2024-05-20 00:00:00-04:00,12.0,11.3100004196167,500,AEAE,77857920,Financial Services,19720
2024-05-20 00:00:00-04:00,11.279999732971191,11.279999732971191,8500,AFAR,65275392,Financial Services,3820
2024-05-20 00:00:00-04:00,111.16000366210938,110.66000366210938,60800,ADUS,1816612224,Healthcare,128930
2024-05-20 00:00:00-04:00,92.83999633789062,92.58999633789062,1725400,AEP,48795680768,Utilities,2487160
2024-05-20 00:00:00-04:00,1.5,1.4199999570846558,122500,AERT,53586200,Industrials,80130
2024-05-20 00:00:00-04:00,74.69000244140625,74.4000015258789,1734500,AEE,19918915584,Utilities,2279760
2024-05-20 00:00:00-04:00,8.59000015258789,8.800000190734863,2300,ADXN,9342516,Healthcare,6490
2024-05-20 00:00:00-04:00,105.5999984741211,107.87999725341797,225400,AEIS,4042126848,Industrials,172330
2024-05-20 00:00:00-04:00,10.119999885559082,9.930000305175781,341200,ACEL,832855936,Consumer Cyclical,530600
2024-05-20 00:00:00-04:00,0.527999997138977,0.5299999713897705,31500,AEI,4803186,Real Estate,39080
2024-05-20 00:00:00-04:00,2.559999942779541,2.490000009536743,25000,AENT,124780464,Communication Services,36610
2024-05-20 00:00:00-04:00,23.5,23.700000762939453,2930400,AEO,4643604992,Consumer Cyclical,3225120
2024-05-20 00:00:00-04:00,8.039999961853027,7.980000019073486,12223800,AG,2212009216,Basic Materials,9427090
2024-05-20 00:00:00-04:00,10.3100004196167,10.3100004196167,0,AFJK,93058064,Financial Services,6670
2024-05-20 00:00:00-04:00,33.790000915527344,33.029998779296875,4722300,AFRM,9978554368,Technology,9375710
2024-05-20 00:00:00-04:00,14.989999771118164,15.109999656677246,172400,AFT,235346688,Financial Services,91560
2024-05-20 00:00:00-04:00,0.7699999809265137,0.7699999809265137,63500,AGAE,35304148,Communication Services,18450
2024-05-20 00:00:00-04:00,10.800000190734863,10.699999809265137,286300,AGEN,232042272,Healthcare,565040
2024-05-20 00:00:00-04:00,5.409999847412109,5.360000133514404,2393800,AGL,2261940992,Healthcare,4366750
2024-05-20 00:00:00-04:00,109.9800033569336,110.11000061035156,674800,AGCO,8062637568,Industrials,821410
2024-05-20 00:00:00-04:00,25.15999984741211,25.1200008392334,14200,AGNCM,8905149440,Real Estate,24770
2024-05-20 00:00:00-04:00,9.850000381469727,9.800000190734863,38700,AGD,243799824,Financial Services,54150
2024-05-20 00:00:00-04:00,181.85000610351562,179.66000366210938,44400,AGM,1898578176,Financial Services,49160
2024-05-20 00:00:00-04:00,11.569999694824219,11.59000015258789,347600,AGS,457672224,Consumer Cyclical,1829720
2024-05-20 00:00:00-04:00,1.0700000524520874,1.1239999532699585,113400,AGMH,27648046,Technology,126890
2024-05-20 00:00:00-04:00,35.849998474121094,36.04999923706055,3497800,AGR,13926554624,Utilities,1112960
2024-05-20 00:00:00-04:00,9.899999618530273,9.8100004196167,8405000,AGNC,7174789632,Real Estate,9444320
2024-05-20 00:00:00-04:00,25.649999618530273,25.75,22700,AGNCN,8854167552,Real Estate,13900
2024-05-20 00:00:00-04:00,9.979999542236328,9.890000343322754,629500,AHCO,1293391488,Healthcare,1210790
2024-05-20 00:00:00-04:00,0.7099999785423279,0.7599999904632568,33200,AHG,126162904,Healthcare,26770
2024-05-20 00:00:00-04:00,1.2799999713897705,1.2999999523162842,199800,AHT,60762252,Real Estate,361740
2024-05-20 00:00:00-04:00,14.449999809265137,14.420000076293945,696300,AHR,1715179520,Real Estate,756560
2024-05-20 00:00:00-04:00,1.5,1.5,0,AHI,13100460,Technology,N/A
2024-05-20 00:00:00-04:00,11.529999732971191,11.529999732971191,100,AIBAF,41646704,Financial Services,200
2024-05-20 00:00:00-04:00,0.9100000262260437,0.8930000066757202,8200,AIHS,8228514,Financial Services,19670
2024-05-20 00:00:00-04:00,14.819999694824219,14.859999656677246,81500,AIF,215134704,Financial Services,95270
2024-05-20 00:00:00-04:00,11.630000114440918,11.40999984741211,460000,AHH,1017006976,Real Estate,379570
2024-05-20 00:00:00-04:00,26.43000030517578,26.510000228881836,2933700,AI,3162411520,Technology,4104850
2024-05-20 00:00:00-04:00,80.6500015258789,78.79000091552734,4312300,AIG,52353449984,Financial Services,4062340
2024-05-20 00:00:00-04:00,1.0199999809265137,1.0,79600,AIMD,6253507,Healthcare,89730
2024-05-20 00:00:00-04:00,19.850000381469727,19.93000030517578,95200,AIO,686476608,N/A,95820
2024-05-20 00:00:00-04:00,0.3499999940395355,0.3330000042915344,178300,AIH,15932520,Healthcare,45140
2024-05-20 00:00:00-04:00,89.9800033569336,90.55000305175781,78900,AIN,2830330112,Consumer Cyclical,117730
2024-05-20 00:00:00-04:00,8.220000267028809,8.619999885559082,193400,AIP,309756768,Technology,192630
2024-05-20 00:00:00-04:00,13.069999694824219,13.050000190734863,42300,AIRJ,740340864,Industrials,32910
2024-05-20 00:00:00-04:00,5.139999866485596,5.099999904632568,15100,AIRG,56904676,Technology,18530
2024-05-20 00:00:00-04:00,0.050999999046325684,0.04800000041723251,175800,AFIB,1783290,N/A,1355530
2024-05-20 00:00:00-04:00,4.650000095367432,4.309999942779541,43100,AIRS,226825808,Healthcare,74950
2024-05-20 00:00:00-04:00,71.08000183105469,71.5199966430664,162700,AIR,2540122880,Industrials,193380
2024-05-20 00:00:00-04:00,38.70000076293945,38.70000076293945,2426000,AIRC,5627858432,Real Estate,2788670
2024-05-20 00:00:00-04:00,0.9549999833106995,0.9169999957084656,463300,AIRE,42493996,Real Estate,2928630
2024-05-20 00:00:00-04:00,16.68899917602539,16.5,1800,AIRTP,396265728,Industrials,880
2024-05-20 00:00:00-04:00,4.590000152587891,4.440000057220459,364600,AISP,108153000,Technology,525650
2024-05-20 00:00:00-04:00,22.690000534057617,22.84000015258789,10500,AIRT,47063048,Industrials,17820
2024-05-20 00:00:00-04:00,0.5379999876022339,0.5699999928474426,39100,AIU,47724004,Consumer Defensive,10020
2024-05-20 00:00:00-04:00,10.350000381469727,10.329999923706055,1100,AITR,80965528,Financial Services,7370
2024-05-20 00:00:00-04:00,20.0,20.100000381469727,164700,ADX,2498544128,Financial Services,183030
2024-05-20 00:00:00-04:00,22.420000076293945,25.18000030517578,455700,AEYE,278286112,Technology,226220
2024-05-20 00:00:00-04:00,6.900000095367432,6.889999866485596,3028000,AEG,12109722624,Financial Services,2658990
2024-05-20 00:00:00-04:00,197.0,200.99000549316406,200500,AIT,7722835968,Industrials,191790
2024-05-20 00:00:00-04:00,10.670000076293945,10.84000015258789,3100,AFRI,288951392,Consumer Defensive,8540
2024-05-20 00:00:00-04:00,175.5,172.19000244140625,292600,AIZ,8908806144,Financial Services,388630
2024-05-20 00:00:00-04:00,221.39999389648438,221.39999389648438,1046100,ADSK,47100874752,Technology,1418840
2024-05-20 00:00:00-04:00,10.875,10.630000114440918,26000,ADSE,543786624,Industrials,30250
2024-05-20 00:00:00-04:00,2.0250000953674316,2.0899999141693115,19300,ADTX,3466634,Healthcare,30270
2024-05-20 00:00:00-04:00,252.44000244140625,251.77999877929688,772900,ADP,103133143040,Industrials,1049270
2024-05-20 00:00:00-04:00,8.520000457763672,8.550000190734863,5200,AEZS,10161050,Healthcare,10810
2024-05-20 00:00:00-04:00,21.110000610351562,21.100000381469727,3100,AFGC,21059066,N/A,5800
2024-05-20 00:00:00-04:00,21.350000381469727,21.280000686645508,5920300,AES,14941773824,Utilities,9150690
2024-05-20 00:00:00-04:00,3.630000114440918,3.559999942779541,143600,AJX,126481864,Real Estate,124250
2024-05-20 00:00:00-04:00,70.3499984741211,70.77999877929688,1922500,AEM,34863546368,Basic Materials,2162870
2024-05-20 00:00:00-04:00,2.4800000190734863,2.450000047683716,703200,AGBA,187978864,Financial Services,2196220
2024-05-20 00:00:00-04:00,23.780000686645508,24.600000381469727,1231500,AESI,3773824000,Energy,700910
2024-05-20 00:00:00-04:00,0.41999998688697815,0.4300000071525574,985400,AEMD,1130516,Healthcare,3590810
2024-05-20 00:00:00-04:00,19.420000076293945,19.809999465942383,159600,AFYA,1713585280,Consumer Defensive,154050
2024-05-20 00:00:00-04:00,3.180000066757202,3.180000066757202,1344600,ADTH,292887200,Communication Services,4199170
2024-05-20 00:00:00-04:00,1.1399999856948853,1.090000033378601,267600,AIXI,81734016,Technology,508700
2024-05-20 00:00:00-04:00,10.890000343322754,10.890000343322754,124300,AFB,313319392,Financial Services,60720
2024-05-20 00:00:00-04:00,257.6499938964844,256.3900146484375,689600,AJG,56237273088,Financial Services,724720
2024-05-20 00:00:00-04:00,17.049999237060547,17.010000228881836,5600,AFBI,109596040,Financial Services,3240
2024-05-20 00:00:00-04:00,7.210000038146973,7.260000228881836,3301500,ADT,6682145280,Industrials,4203630
2024-05-20 00:00:00-04:00,88.51000213623047,87.69000244140625,1996200,AFL,49696698368,Financial Services,1779320
2024-05-20 00:00:00-04:00,34.349998474121094,33.189998626708984,469100,AGIO,1933120640,Healthcare,595580
2024-05-20 00:00:00-04:00,11.449999809265137,11.609999656677246,611300,AEHR,331507040,Technology,727020
2024-05-20 00:00:00-04:00,5.21999979019165,5.159999847412109,46500,AFMD,76900392,Healthcare,33610
2024-05-20 00:00:00-04:00,24.96500015258789,24.84000015258789,12800,AKA,188208144,Consumer Cyclical,13660
2024-05-20 00:00:00-04:00,1.3799999952316284,1.409999966621399,71100,AEHL,9817121,Industrials,321410
2024-05-20 00:00:00-04:00,0.14800000190734863,0.1340000033378601,77833500,AKAN,3229845,Healthcare,79582830
2024-05-20 00:00:00-04:00,17.09000015258789,17.209999084472656,1804000,AGI,6870761984,Basic Materials,2032340
2024-05-20 00:00:00-04:00,0.32499998807907104,0.3100000023841858,1340400,AGFY,5227881,Industrials,1085980
2024-05-20 00:00:00-04:00,12.239999771118164,12.390000343322754,70200,AFCG,257305392,Real Estate,85560
2024-05-20 00:00:00-04:00,8.260000228881836,8.319999694824219,1011300,AIV,1215098624,Real Estate,819520
2024-05-20 00:00:00-04:00,0.4259999990463257,0.41999998688697815,244500,AKLI,32470310,Healthcare,273510
2024-05-20 00:00:00-04:00,3.4000000953674316,3.4700000286102295,287000,AEVA,174923568,Technology,231270
2024-05-20 00:00:00-04:00,71.11000061035156,72.51000213623047,1332300,ALAB,11398091776,Technology,2393580
2024-05-20 00:00:00-04:00,1.1399999856948853,1.149999976158142,2384800,AKBA,230555600,Healthcare,3397990
2024-05-20 00:00:00-04:00,49.20000076293945,48.93000030517578,703800,AL,5443062272,Industrials,1013750
2024-05-20 00:00:00-04:00,20.059999465942383,20.139999389648438,577900,AKRO,1400307712,Healthcare,527210
2024-05-20 00:00:00-04:00,133.6300048828125,132.32000732421875,169400,AFG,11116570624,Financial Services,235630
2024-05-20 00:00:00-04:00,0.11400000005960464,0.12999999523162842,74887300,AGRI,4142407,Consumer Defensive,16545440
2024-05-20 00:00:00-04:00,2.859999895095825,2.809999942779541,513700,AKYA,132355016,Healthcare,519200
2024-05-20 00:00:00-04:00,95.19999694824219,94.9000015258789,1803300,AKAM,14418326528,Technology,3130050
2024-05-20 00:00:00-04:00,0.3779999911785126,0.37400001287460327,28000,AGRX,2694498,Healthcare,24030
2024-05-20 00:00:00-04:00,77.33000183105469,75.20999908447266,406700,AGO,4112072192,Financial Services,470620
2024-05-20 00:00:00-04:00,1.559999942779541,1.5199999809265137,22600,AKTX,12955249,Healthcare,15270
2024-05-20 00:00:00-04:00,6.800000190734863,6.599999904632568,83300,AILE,821995520,Technology,50220
2024-05-20 00:00:00-04:00,131.0,130.14999389648438,2202900,ALB,14935918592,Basic Materials,2200800
2024-05-20 00:00:00-04:00,99.7300033569336,102.45999908447266,184900,AGYS,2803531520,Technology,252410
2024-05-20 00:00:00-04:00,5.480000019073486,5.409999847412109,614200,ALEC,521440672,Healthcare,460040
2024-05-20 00:00:00-04:00,26.0,28.0,386000,ALAR,206379232,Technology,214060
2024-05-20 00:00:00-04:00,17.0,16.59000015258789,186600,ALEX,1215917568,Real Estate,207450
2024-05-20 00:00:00-04:00,66.12000274658203,66.05000305175781,53700,AGX,881012672,Industrials,99400
2024-05-20 00:00:00-04:00,88.66000366210938,88.0999984741211,666200,ALC,43665158144,Healthcare,1032530
2024-05-20 00:00:00-04:00,0.6660000085830688,0.628000020980835,4527100,ALLR,9947785,Healthcare,5507200
2024-05-20 00:00:00-04:00,2.7699999809265137,2.5899999141693115,3210400,ALLO,552233664,Healthcare,2590340
2024-05-20 00:00:00-04:00,3.1700000762939453,3.1600000858306885,78900,ALIM,164499888,Healthcare,64190
2024-05-20 00:00:00-04:00,124.62000274658203,123.23999786376953,731700,ALLE,10830405632,Industrials,573930
2024-05-20 00:00:00-04:00,52.72999954223633,50.36000061035156,475700,ALGT,895023616,Industrials,453010
2024-05-20 00:00:00-04:00,2.180000066757202,2.119999885559082,50500,ALLT,82073240,Technology,44490
2024-05-20 00:00:00-04:00,0.718999981880188,0.6710000038146973,159000,ALGS,50771436,Healthcare,230710
2024-05-20 00:00:00-04:00,10.670000076293945,10.670000076293945,4600,ALCY,159735232,Financial Services,9000
2024-05-20 00:00:00-04:00,169.50999450683594,167.86000061035156,823400,ALL,44406603776,Financial Services,1162470
2024-05-20 00:00:00-04:00,40.02000045776367,39.439998626708984,1857600,ALLY,12001169408,Financial Services,2208560
2024-05-20 00:00:00-04:00,11.399999618530273,11.399999618530273,0,ALSA,139860896,Financial Services,2220
2024-05-20 00:00:00-04:00,3.799999952316284,3.690000057220459,29500,ALRN,79881520,Healthcare,66350
2024-05-20 00:00:00-04:00,8.010000228881836,8.039999961853027,2456200,ALT,547364992,Healthcare,3427640
2024-05-20 00:00:00-04:00,149.3000030517578,150.24000549316406,368600,ALNY,18948501504,Healthcare,489620
2024-05-20 00:00:00-04:00,29.649999618530273,30.049999237060547,1312600,ALGM,5536922624,Technology,2039480
2024-05-20 00:00:00-04:00,125.05999755859375,125.27999877929688,249600,ALV,10273949696,Consumer Cyclical,410550
2024-05-20 00:00:00-04:00,0.75,0.6399999856948853,280700,ALPP,15616968,Industrials,69350
2024-05-20 00:00:00-04:00,75.3499984741211,75.81999969482422,428800,ALSN,6579235328,Consumer Cyclical,571950
2024-05-20 00:00:00-04:00,13.609999656677246,13.5,42700,ALVO,3855228928,Healthcare,69850
2024-05-20 00:00:00-04:00,68.8499984741211,68.88999938964844,248000,ALRM,3441188352,Technology,287800
2024-05-20 00:00:00-04:00,64.97000122070312,64.97000122070312,0,ALPN,4456779776,Healthcare,1656650
2024-05-20 00:00:00-04:00,28.989999771118164,29.200000762939453,81000,ALNT,489179424,Technology,89400
2024-05-20 00:00:00-04:00,0.7749999761581421,0.7689999938011169,113800,ALVR,90852376,Healthcare,397230
2024-05-20 00:00:00-04:00,1.5099999904632568,1.5399999618530273,900,ALYAF,154374960,Technology,2340
2024-05-20 00:00:00-04:00,17.549999237060547,17.200000762939453,11500,ALOT,134653200,Technology,6360
2024-05-20 00:00:00-04:00,19.65999984741211,19.540000915527344,81200,ALRS,388515232,Financial Services,104370
2024-05-20 00:00:00-04:00,219.99000549316406,214.02999877929688,7600,ALX,1082592256,Real Estate,9920
2024-05-20 00:00:00-04:00,13.989999771118164,13.789999961853027,307600,ALXO,698141312,Healthcare,404760
2024-05-20 00:00:00-04:00,49.099998474121094,49.77000045776367,483400,AMBA,2027113088,Technology,549080
2024-05-20 00:00:00-04:00,18.09000015258789,17.690000534057617,308500,AMBC,792748992,Financial Services,542920
2024-05-20 00:00:00-04:00,14.920000076293945,15.020000457763672,1808300,AM,7168084992,Energy,2454520
2024-05-20 00:00:00-04:00,17.25,16.959999084472656,581100,AKR,1859348736,Real Estate,507700
2024-05-20 00:00:00-04:00,25.790000915527344,25.280000686645508,62100,AMAL,779277760,Financial Services,85250
2024-05-20 00:00:00-04:00,165.5500030517578,166.3300018310547,45618000,AMD,265705209856,Technology,42801400
2024-05-20 00:00:00-04:00,269.739990234375,267.44000244140625,822200,ALGN,19913422848,Healthcare,636010
2024-05-20 00:00:00-04:00,4.349999904632568,4.829999923706055,84265200,AMC,1417137536,Communication Services,188852090
2024-05-20 00:00:00-04:00,159.5,157.27999877929688,138400,AMG,5066295808,Financial Services,252890
2024-05-20 00:00:00-04:00,10.220000267028809,10.069999694824219,7293200,AMCR,14518440960,Consumer Cyclical,7343160
2024-05-20 00:00:00-04:00,94.43000030517578,96.12999725341797,436900,AMED,3148419328,Healthcare,300410
2024-05-20 00:00:00-04:00,2.4600000381469727,2.309999942779541,41300,AMIX,42701196,Healthcare,52140
2024-05-20 00:00:00-04:00,33.95000076293945,34.040000915527344,381000,AMK,2537053440,Financial Services,629990
2024-05-20 00:00:00-04:00,0.2939999997615814,0.30799999833106995,24400,ALBT,3221415,Real Estate,79030
2024-05-20 00:00:00-04:00,433.239990234375,433.1000061035156,343800,AMP,43062804480,Financial Services,401010
2024-05-20 00:00:00-04:00,0.21199999749660492,0.15800000727176666,24693500,AKTS,14089976,Technology,3288850
2024-05-20 00:00:00-04:00,314.4100036621094,314.5400085449219,1394600,AMGN,168800010240,Healthcare,2323700
2024-05-20 00:00:00-04:00,0.7799999713897705,0.8100000023841858,566600,AMLI,165285120,Basic Materials,307780
2024-05-20 00:00:00-04:00,10.319999694824219,10.270000457763672,725100,AGRO,1070507776,Consumer Defensive,689520
2024-05-20 00:00:00-04:00,0.3330000042915344,0.3199999928474426,60100,ALCE,27834664,Utilities,62240
2024-05-20 00:00:00-04:00,32.7599983215332,33.130001068115234,841800,AMKR,8057143808,Technology,647740
