Date,Symbol,OpeningPrice,ClosingPrice,PriceChange,PercentageChange
2022-05-20,SWAV,161.3800048828125,166.77999877929688,5.399993896484375,3.346135663092604
2022-05-20,CIVI,63.66999816894531,72.0999984741211,8.430000305175781,13.240145355128135
2022-05-20,AGI,7.630000114440918,7.619999885559082,-0.010000228881835938,-0.13106459674763316
2022-05-20,BBIO,7.409999847412109,6.630000114440918,-0.7799997329711914,-10.526312402605525
2022-05-20,ALPN,8.119999885559082,8.510000228881836,0.3900003433227539,4.802959960828884
2022-05-20,BVN,8.25,8.520000457763672,0.2700004577636719,3.2727328213778413
2022-05-20,CDE,3.7100000381469727,3.799999952316284,0.08999991416931152,2.4258736723426995
2022-05-20,AG,8.4399995803833,8.15999984741211,-0.2799997329711914,-3.3175325461150704
2022-05-20,SGML,14.800000190734863,15.430000305175781,0.630000114440918,4.25675747514728
2022-05-20,TLRY,4.929999828338623,4.420000076293945,-0.5099997520446777,-10.344822916891342
2022-05-20,CRON,3.4700000286102295,3.0399999618530273,-0.43000006675720215,-12.39193265740178
2022-05-20,AGRO,10.350000381469727,10.779999732971191,0.42999935150146484,4.154582953168972
2022-05-20,NRIX,10.220000267028809,10.1899995803833,-0.030000686645507812,-0.2935487853390214
2022-05-20,SRRK,5.110000133514404,4.989999771118164,-0.12000036239624023,-2.3483436254572063
2022-05-20,AUPH,11.75,11.359999656677246,-0.3900003433227539,-3.3191518580659904
2022-05-20,CVAC,19.639999389648438,17.510000228881836,-2.1299991607666016,-10.845209913240884
2022-05-20,CDMO,12.710000038146973,12.579999923706055,-0.13000011444091797,-1.022817577110496
2022-05-20,BRY,10.279999732971191,11.350000381469727,1.0700006484985352,10.408566890003963
2022-05-21,BHP,60.92774200439453,61.02587127685547,0.0981292724609375,0.16105844272689399
2022-05-21,APD,240.22000122070312,242.49000549316406,2.2700042724609375,0.9449688872390613
2022-05-21,STZ,236.0,244.3699951171875,8.3699951171875,3.5466081005031778
2022-05-21,BMRN,80.08999633789062,78.86000061035156,-1.2299957275390625,-1.5357669918598196
2022-05-21,CAG,32.09000015258789,32.97999954223633,0.8899993896484375,2.7734477576082646
2022-05-21,AGR,47.91999816894531,47.88999938964844,-0.029998779296875,-0.06260179558252946
2022-05-21,SWAV,160.3300018310547,168.6699981689453,8.339996337890625,5.2017690030832595
2022-05-21,CIVI,66.16999816894531,74.2699966430664,8.099998474121094,12.241194949771902
2022-05-21,AGI,7.639999866485596,7.570000171661377,-0.06999969482421875,-0.9162263880564523
2022-05-21,BBIO,7.570000171661377,6.619999885559082,-0.9500002861022949,-12.549541143455478
2022-05-21,ALPN,8.34000015258789,9.010000228881836,0.6700000762939453,8.033573909300772
2022-05-21,BVN,8.600000381469727,8.850000381469727,0.25,2.906976615241445
2022-05-21,CDE,3.809999942779541,3.930000066757202,0.12000012397766113,3.1496096005218424
2022-05-21,AG,8.460000038146973,8.3100004196167,-0.14999961853027344,-1.7730451282968134
2022-05-21,SGML,14.510000228881836,17.18000030517578,2.6700000762939453,18.401102923343647
2022-05-21,TLRY,4.739999771118164,4.659999847412109,-0.07999992370605469,-1.6877621850007545
2022-05-21,CRON,3.430000066757202,3.0999999046325684,-0.3300001621246338,-9.620995793059073
2022-05-21,AGRO,10.300000190734863,11.25,0.9499998092651367,9.223298948282428
2022-05-21,NRIX,10.0,7.880000114440918,-2.119999885559082,-21.19999885559082
2022-05-21,SRRK,5.360000133514404,4.75,-0.6100001335144043,-11.380599222381809
2022-05-21,AUPH,12.039999961853027,11.449999809265137,-0.5900001525878906,-4.900333508780893
2022-05-21,CVAC,19.25,18.850000381469727,-0.39999961853027344,-2.0779200962611606
2022-05-21,CDMO,12.59000015258789,12.75,0.15999984741210938,1.2708486534785404
2022-05-21,BRY,10.600000381469727,11.170000076293945,0.5699996948242188,5.377355418030525
2022-05-22,BHP,60.92774200439453,63.354148864746094,2.4264068603515625,3.9824335853059405
2022-05-22,APD,240.22000122070312,250.64999389648438,10.42999267578125,4.341850230114124
2022-05-22,STZ,236.0,246.30999755859375,10.30999755859375,4.368643033302436
2022-05-22,BMRN,80.08999633789062,80.97000122070312,0.8800048828125,1.0987700375211145
2022-05-22,CAG,32.09000015258789,33.150001525878906,1.0600013732910156,3.303213986446591
2022-05-22,AGR,47.91999816894531,48.119998931884766,0.20000076293945312,0.41736387850921114
2022-05-22,SWAV,160.3300018310547,174.3300018310547,14.0,8.731990170343968
2022-05-22,CIVI,66.16999816894531,77.02999877929688,10.860000610351562,16.412272798653852
2022-05-22,AGI,7.639999866485596,7.579999923706055,-0.059999942779541016,-0.785339578901603
2022-05-22,BBIO,7.570000171661377,7.239999771118164,-0.3300004005432129,-4.359318270276712
2022-05-22,ALPN,8.34000015258789,9.430000305175781,1.0900001525878906,13.06954595498017
2022-05-22,BVN,8.600000381469727,9.039999961853027,0.4399995803833008,5.116273963561215
2022-05-22,CDE,3.809999942779541,4.059999942779541,0.25,6.561679888572791
2022-05-22,AG,8.460000038146973,8.390000343322754,-0.06999969482421875,-0.8274195568390454
2022-05-22,SGML,14.510000228881836,18.299999237060547,3.789999008178711,26.119910050964723
2022-05-22,TLRY,4.739999771118164,4.550000190734863,-0.18999958038330078,-4.00843015944872
2022-05-22,CRON,3.430000066757202,3.049999952316284,-0.38000011444091797,-11.078720322013828
2022-05-22,AGRO,10.300000190734863,11.25,0.9499998092651367,9.223298948282428
2022-05-22,NRIX,10.0,9.020000457763672,-0.9799995422363281,-9.799995422363281
2022-05-22,SRRK,5.360000133514404,4.920000076293945,-0.440000057220459,-8.208956086946271
2022-05-22,AUPH,12.039999961853027,11.930000305175781,-0.1099996566772461,-0.9136184138352481
2022-05-22,CVAC,19.25,19.350000381469727,0.10000038146972656,0.5194825011414367
2022-05-22,CDMO,12.59000015258789,13.770000457763672,1.1800003051757812,9.372520181687454
2022-05-22,BRY,10.600000381469727,11.350000381469727,0.75,7.075471443483193
2022-05-23,BHP,60.92774200439453,63.354148864746094,2.4264068603515625,3.9824335853059405
2022-05-23,APD,240.22000122070312,250.64999389648438,10.42999267578125,4.341850230114124
2022-05-23,STZ,236.0,246.30999755859375,10.30999755859375,4.368643033302436
2022-05-23,BMRN,80.08999633789062,80.97000122070312,0.8800048828125,1.0987700375211145
2022-05-23,CAG,32.09000015258789,33.150001525878906,1.0600013732910156,3.303213986446591
2022-05-23,AGR,47.91999816894531,48.119998931884766,0.20000076293945312,0.41736387850921114
2022-05-23,SWAV,160.3300018310547,174.3300018310547,14.0,8.731990170343968
2022-05-23,CIVI,66.16999816894531,77.02999877929688,10.860000610351562,16.412272798653852
2022-05-23,AGI,7.639999866485596,7.579999923706055,-0.059999942779541016,-0.785339578901603
2022-05-23,BBIO,7.570000171661377,7.239999771118164,-0.3300004005432129,-4.359318270276712
2022-05-23,ALPN,8.34000015258789,9.430000305175781,1.0900001525878906,13.06954595498017
2022-05-23,BVN,8.600000381469727,9.039999961853027,0.4399995803833008,5.116273963561215
2022-05-23,CDE,3.809999942779541,4.059999942779541,0.25,6.561679888572791
2022-05-23,AG,8.460000038146973,8.390000343322754,-0.06999969482421875,-0.8274195568390454
2022-05-23,SGML,14.510000228881836,18.299999237060547,3.789999008178711,26.119910050964723
2022-05-23,TLRY,4.739999771118164,4.550000190734863,-0.18999958038330078,-4.00843015944872
2022-05-23,CRON,3.430000066757202,3.049999952316284,-0.38000011444091797,-11.078720322013828
2022-05-23,AGRO,10.300000190734863,11.25,0.9499998092651367,9.223298948282428
2022-05-23,NRIX,10.0,9.020000457763672,-0.9799995422363281,-9.799995422363281
2022-05-23,SRRK,5.360000133514404,4.920000076293945,-0.440000057220459,-8.208956086946271
2022-05-23,AUPH,12.039999961853027,11.930000305175781,-0.1099996566772461,-0.9136184138352481
2022-05-23,CVAC,19.25,19.350000381469727,0.10000038146972656,0.5194825011414367
2022-05-23,CDMO,12.59000015258789,13.770000457763672,1.1800003051757812,9.372520181687454
2022-05-23,BRY,10.600000381469727,11.350000381469727,0.75,7.075471443483193
2022-05-24,BHP,60.437110900878906,63.354148864746094,2.9170379638671875,4.826567518509172
2022-05-24,APD,238.86000061035156,250.64999389648438,11.789993286132812,4.935942918867206
2022-05-24,STZ,237.72999572753906,246.30999755859375,8.580001831054688,3.609137250348575
2022-05-24,BMRN,80.0,80.97000122070312,0.970001220703125,1.2125015258789062
2022-05-24,CAG,32.36000061035156,33.150001525878906,0.7900009155273438,2.441288320849513
2022-05-24,AGR,47.560001373291016,48.119998931884766,0.55999755859375,1.1774548831452225
2022-05-24,SWAV,161.5,174.3300018310547,12.830001831054688,7.944273579600426
2022-05-24,CIVI,67.88999938964844,77.02999877929688,9.139999389648438,13.462954001796712
2022-05-24,AGI,7.550000190734863,7.579999923706055,0.029999732971191406,0.3973474465339245
2022-05-24,BBIO,7.170000076293945,7.239999771118164,0.06999969482421875,0.9762858309535811
2022-05-24,ALPN,8.369999885559082,9.430000305175781,1.0600004196166992,12.664282366903468
2022-05-24,BVN,8.449999809265137,9.039999961853027,0.5900001525878906,6.98225048408848
2022-05-24,CDE,3.690000057220459,4.059999942779541,0.36999988555908203,10.027097014133634
2022-05-24,AG,8.289999961853027,8.390000343322754,0.10000038146972656,1.2062772247271991
2022-05-24,SGML,15.569999694824219,18.299999237060547,2.729999542236328,17.533716093416718
2022-05-24,TLRY,4.400000095367432,4.550000190734863,0.15000009536743164,3.409093002642436
2022-05-24,CRON,3.1600000858306885,3.049999952316284,-0.1100001335144043,-3.481016788817203
2022-05-24,AGRO,10.550000190734863,11.25,0.6999998092651367,6.635069162177692
2022-05-24,NRIX,10.0,9.020000457763672,-0.9799995422363281,-9.799995422363281
2022-05-24,SRRK,5.010000228881836,4.920000076293945,-0.09000015258789062,-1.7964101492262292
2022-05-24,AUPH,11.569999694824219,11.930000305175781,0.3600006103515625,3.1115006036915194
2022-05-24,CVAC,18.81999969482422,19.350000381469727,0.5300006866455078,2.8161567228466318
2022-05-24,CDMO,12.25,13.770000457763672,1.5200004577636719,12.408167002152423
2022-05-24,BRY,11.170000076293945,11.350000381469727,0.18000030517578125,1.6114619869859743
2022-05-25,BHP,61.177520751953125,63.354148864746094,2.1766281127929688,3.5578887245499873
2022-05-25,APD,239.19000244140625,250.64999389648438,11.459991455078125,4.791166578078633
2022-05-25,STZ,242.52000427246094,246.30999755859375,3.7899932861328125,1.562754914796602
2022-05-25,BMRN,78.56999969482422,80.97000122070312,2.4000015258789062,3.054602946672795
2022-05-25,CAG,32.90999984741211,33.150001525878906,0.24000167846679688,0.7292667261609529
2022-05-25,AGR,48.68000030517578,48.119998931884766,-0.5600013732910156,-1.1503725755553762
2022-05-25,SWAV,159.41000366210938,174.3300018310547,14.919998168945312,9.359511841283327
2022-05-25,CIVI,69.5,77.02999877929688,7.529998779296875,10.834530617693346
2022-05-25,AGI,7.630000114440918,7.579999923706055,-0.05000019073486328,-0.6553104847302745
2022-05-25,BBIO,6.670000076293945,7.239999771118164,0.5699996948242188,8.545722463333583
2022-05-25,ALPN,8.3100004196167,9.430000305175781,1.119999885559082,13.477735607752741
2022-05-25,BVN,8.470000267028809,9.039999961853027,0.5699996948242188,6.729630187180254
2022-05-25,CDE,3.6500000953674316,4.059999942779541,0.4099998474121094,11.232872238345415
2022-05-25,AG,8.039999961853027,8.390000343322754,0.35000038146972656,4.353238596148698
2022-05-25,SGML,15.09000015258789,18.299999237060547,3.2099990844726562,21.272359522953025
2022-05-25,TLRY,4.28000020980835,4.550000190734863,0.26999998092651367,6.308410460068734
2022-05-25,CRON,3.0199999809265137,3.049999952316284,0.029999971389770508,0.9933765423590082
2022-05-25,AGRO,10.75,11.25,0.5,4.651162790697675
2022-05-25,NRIX,9.920000076293945,9.020000457763672,-0.8999996185302734,-9.072576729923858
2022-05-25,SRRK,5.0,4.920000076293945,-0.07999992370605469,-1.5999984741210938
2022-05-25,AUPH,11.289999961853027,11.930000305175781,0.6400003433227539,5.668736452481888
2022-05-25,CVAC,18.549999237060547,19.350000381469727,0.8000011444091797,4.312674810308772
2022-05-25,CDMO,12.34000015258789,13.770000457763672,1.4300003051757812,11.588332961858901
2022-05-25,BRY,11.029999732971191,11.350000381469727,0.32000064849853516,2.9011845534499883
2022-05-26,BHP,60.87421798706055,63.03300476074219,2.1587867736816406,3.546307197146275
2022-05-26,APD,236.6699981689453,246.16000366210938,9.490005493164062,4.009805030880883
2022-05-26,STZ,244.10000610351562,245.47000122070312,1.3699951171875,0.5612433768668262
2022-05-26,BMRN,78.94000244140625,75.12999725341797,-3.8100051879882812,-4.826456891506031
2022-05-26,CAG,32.779998779296875,32.88999938964844,0.1100006103515625,0.33557234425840327
2022-05-26,AGR,48.400001525878906,47.59000015258789,-0.8100013732910156,-1.6735565036251443
2022-05-26,SWAV,167.1199951171875,164.2100067138672,-2.9099884033203125,-1.7412568743074563
2022-05-26,CIVI,73.01000213623047,76.3499984741211,3.339996337890625,4.574710642602742
2022-05-26,AGI,7.610000133514404,7.46999979019165,-0.1400003433227539,-1.8396891046846775
2022-05-26,BBIO,6.599999904632568,6.829999923706055,0.23000001907348633,3.4848488241954114
2022-05-26,ALPN,8.550000190734863,9.300000190734863,0.75,8.771929628875696
2022-05-26,BVN,8.470000267028809,8.539999961853027,0.06999969482421875,0.8264426519171049
2022-05-26,CDE,3.8299999237060547,3.890000104904175,0.06000018119812012,1.5665843966926674
2022-05-26,AG,8.109999656677246,7.96999979019165,-0.1399998664855957,-1.7262622985480516
2022-05-26,SGML,15.609999656677246,16.65999984741211,1.0500001907348633,6.7264587689194535
2022-05-26,TLRY,4.389999866485596,4.489999771118164,0.09999990463256836,2.277902224917903
2022-05-26,CRON,3.049999952316284,3.009999990463257,-0.039999961853027344,-1.3114741796192448
2022-05-26,AGRO,10.989999771118164,11.109999656677246,0.11999988555908203,1.0919007102661002
2022-05-26,NRIX,9.710000038146973,10.09000015258789,0.38000011444091797,3.913492409351587
2022-05-26,SRRK,4.980000019073486,5.019999980926514,0.039999961853027344,0.8032120823258392
2022-05-26,AUPH,11.34000015258789,11.279999732971191,-0.06000041961669922,-0.5291042223046759
2022-05-26,CVAC,17.459999084472656,18.799999237060547,1.3400001525878906,7.674686270628533
2022-05-26,CDMO,12.510000228881836,13.369999885559082,0.8599996566772461,6.874497529518544
2022-05-26,BRY,11.520000457763672,11.130000114440918,-0.3900003433227539,-3.3854195123744204
2022-05-27,BHP,62.8724365234375,63.871543884277344,0.9991073608398438,1.589102341321539
2022-05-27,APD,245.9499969482422,243.50999450683594,-2.44000244140625,-0.9920725642130116
2022-05-27,STZ,246.52999877929688,244.17999267578125,-2.350006103515625,-0.9532333246062443
2022-05-27,BMRN,79.0,74.37000274658203,-4.629997253417969,-5.860756016984771
2022-05-27,CAG,32.939998626708984,32.52000045776367,-0.4199981689453125,-1.2750400317405062
2022-05-27,AGR,47.630001068115234,47.720001220703125,0.09000015258789062,0.18895685611928123
2022-05-27,SWAV,170.83999633789062,158.6999969482422,-12.139999389648438,-7.106063948653871
2022-05-27,CIVI,73.66000366210938,79.98999786376953,6.329994201660156,8.59352957772971
2022-05-27,AGI,7.670000076293945,7.760000228881836,0.09000015258789062,1.1734048460580675
2022-05-27,BBIO,6.650000095367432,6.590000152587891,-0.059999942779541016,-0.9022547657005087
2022-05-27,ALPN,9.0,8.850000381469727,-0.14999961853027344,-1.6666624281141493
2022-05-27,BVN,8.899999618530273,8.760000228881836,-0.1399993896484375,-1.573026917405157
2022-05-27,CDE,3.9600000381469727,3.859999895095825,-0.10000014305114746,-2.5252561133292604
2022-05-27,AG,8.489999771118164,8.229999542236328,-0.26000022888183594,-3.062429162440283
2022-05-27,SGML,17.270000457763672,15.220000267028809,-2.0500001907348633,-11.87029609957707
2022-05-27,TLRY,4.610000133514404,4.179999828338623,-0.43000030517578125,-9.327555156662722
2022-05-27,CRON,3.0199999809265137,2.859999895095825,-0.16000008583068848,-5.298016120569697
2022-05-27,AGRO,11.270000457763672,10.65999984741211,-0.6100006103515625,-5.412605018408367
2022-05-27,NRIX,7.860000133514404,9.539999961853027,1.679999828338623,21.374043254468152
2022-05-27,SRRK,4.739999771118164,4.659999847412109,-0.07999992370605469,-1.6877621850007545
2022-05-27,AUPH,11.529999732971191,11.079999923706055,-0.4499998092651367,-3.9028605350121306
2022-05-27,CVAC,18.850000381469727,18.600000381469727,-0.25,-1.3262599201099199
2022-05-27,CDMO,12.949999809265137,13.4399995803833,0.48999977111816406,3.783782072086144
2022-05-27,BRY,11.100000381469727,11.210000038146973,0.1099996566772461,0.9909878639362829
2022-05-28,BHP,63.960750579833984,67.44000244140625,3.4792518615722656,5.43966703021967
2022-05-28,APD,247.66000366210938,252.85000610351562,5.19000244140625,2.095615910789996
2022-05-28,STZ,245.2100067138672,245.7899932861328,0.579986572265625,0.2365264697139399
2022-05-28,BMRN,80.44000244140625,75.69999694824219,-4.7400054931640625,-5.892597400922204
2022-05-28,CAG,32.86000061035156,32.31999969482422,-0.5400009155273438,-1.6433381177638584
2022-05-28,AGR,47.810001373291016,47.59000015258789,-0.220001220703125,-0.46015731935541915
2022-05-28,SWAV,175.57000732421875,167.0,-8.57000732421875,-4.8812479163327875
2022-05-28,CIVI,78.7699966430664,76.83999633789062,-1.9300003051757812,-2.4501718768902174
2022-05-28,AGI,7.659999847412109,8.399999618530273,0.7399997711181641,9.66057161695857
2022-05-28,BBIO,7.420000076293945,6.71999979019165,-0.7000002861022949,-9.433966022975069
2022-05-28,ALPN,9.279999732971191,9.039999961853027,-0.23999977111816406,-2.5862045045697752
2022-05-28,BVN,9.079999923706055,8.880000114440918,-0.19999980926513672,-2.202641089709455
2022-05-28,CDE,4.03000020980835,4.260000228881836,0.23000001907348633,5.707196205938267
2022-05-28,AG,8.350000381469727,9.09000015258789,0.7399997711181641,8.862272303129078
2022-05-28,SGML,18.690000534057617,17.239999771118164,-1.4500007629394531,-7.7581633039400275
2022-05-28,TLRY,4.519999980926514,4.440000057220459,-0.07999992370605469,-1.7699098239742965
2022-05-28,CRON,3.0,2.9700000286102295,-0.029999971389770508,-0.9999990463256836
2022-05-28,AGRO,11.390000343322754,11.039999961853027,-0.35000038146972656,-3.072874195960055
2022-05-28,NRIX,9.720000267028809,9.09000015258789,-0.630000114440918,-6.481482480797249
2022-05-28,SRRK,4.889999866485596,4.710000038146973,-0.17999982833862305,-3.6809781851382235
2022-05-28,AUPH,11.880000114440918,11.170000076293945,-0.7100000381469727,-5.976431239962036
2022-05-28,CVAC,19.329999923706055,18.829999923706055,-0.5,-2.586652881393997
2022-05-28,CDMO,13.65999984741211,13.770000457763672,0.1100006103515625,0.8052753409979148
2022-05-28,BRY,11.569999694824219,11.25,-0.31999969482421875,-2.7657709875944856
2022-05-29,BHP,63.960750579833984,67.0999984741211,3.1392478942871094,4.90808482675448
2022-05-29,APD,247.66000366210938,252.27000427246094,4.6100006103515625,1.861423137440124
2022-05-29,STZ,245.2100067138672,243.3300018310547,-1.8800048828125,-0.7666917463960827
2022-05-29,BMRN,80.44000244140625,77.48999786376953,-2.9500045776367188,-3.667335266163807
2022-05-29,CAG,32.86000061035156,32.0,-0.8600006103515625,-2.6171655337116606
2022-05-29,AGR,47.810001373291016,47.369998931884766,-0.44000244140625,-0.9203146387108383
2022-05-29,SWAV,175.57000732421875,162.32000732421875,-13.25,-7.5468470964586265
2022-05-29,CIVI,78.7699966430664,79.5999984741211,0.8300018310546875,1.0537030169186212
2022-05-29,AGI,7.659999847412109,8.050000190734863,0.3900003433227539,5.091388395451646
2022-05-29,BBIO,7.420000076293945,7.21999979019165,-0.20000028610229492,-2.6954216178686177
2022-05-29,ALPN,9.279999732971191,9.079999923706055,-0.19999980926513672,-2.1551704204748128
2022-05-29,BVN,9.079999923706055,8.699999809265137,-0.38000011444091797,-4.185023321958561
2022-05-29,CDE,4.03000020980835,4.170000076293945,0.1399998664855957,3.4739419155577043
2022-05-29,AG,8.350000381469727,8.850000381469727,0.5,5.988023678532963
2022-05-29,SGML,18.690000534057617,18.06999969482422,-0.6200008392333984,-3.317286364457881
2022-05-29,TLRY,4.519999980926514,4.199999809265137,-0.32000017166137695,-7.079649845391881
2022-05-29,CRON,3.0,2.9100000858306885,-0.08999991416931152,-2.999997138977051
2022-05-29,AGRO,11.390000343322754,10.90999984741211,-0.48000049591064453,-4.214227229519259
2022-05-29,NRIX,9.720000267028809,10.569999694824219,0.8499994277954102,8.744849839960308
2022-05-29,SRRK,4.889999866485596,5.079999923706055,0.19000005722045898,3.8854818488371556
2022-05-29,AUPH,11.880000114440918,11.380000114440918,-0.5,-4.208754168210969
2022-05-29,CVAC,19.329999923706055,18.18000030517578,-1.1499996185302734,-5.949299653746657
2022-05-29,CDMO,13.65999984741211,13.40999984741211,-0.25,-1.830161074616429
2022-05-29,BRY,11.569999694824219,11.260000228881836,-0.3099994659423828,-2.6793385835702273
2022-05-30,BHP,63.960750579833984,67.0999984741211,3.1392478942871094,4.90808482675448
2022-05-30,APD,247.66000366210938,252.27000427246094,4.6100006103515625,1.861423137440124
2022-05-30,STZ,245.2100067138672,243.3300018310547,-1.8800048828125,-0.7666917463960827
2022-05-30,BMRN,80.44000244140625,77.48999786376953,-2.9500045776367188,-3.667335266163807
2022-05-30,CAG,32.86000061035156,32.0,-0.8600006103515625,-2.6171655337116606
2022-05-30,AGR,47.810001373291016,47.369998931884766,-0.44000244140625,-0.9203146387108383
2022-05-30,SWAV,175.57000732421875,162.32000732421875,-13.25,-7.5468470964586265
2022-05-30,CIVI,78.7699966430664,79.5999984741211,0.8300018310546875,1.0537030169186212
2022-05-30,AGI,7.659999847412109,8.050000190734863,0.3900003433227539,5.091388395451646
2022-05-30,BBIO,7.420000076293945,7.21999979019165,-0.20000028610229492,-2.6954216178686177
2022-05-30,ALPN,9.279999732971191,9.079999923706055,-0.19999980926513672,-2.1551704204748128
2022-05-30,BVN,9.079999923706055,8.699999809265137,-0.38000011444091797,-4.185023321958561
2022-05-30,CDE,4.03000020980835,4.170000076293945,0.1399998664855957,3.4739419155577043
2022-05-30,AG,8.350000381469727,8.850000381469727,0.5,5.988023678532963
2022-05-30,SGML,18.690000534057617,18.06999969482422,-0.6200008392333984,-3.317286364457881
2022-05-30,TLRY,4.519999980926514,4.199999809265137,-0.32000017166137695,-7.079649845391881
2022-05-30,CRON,3.0,2.9100000858306885,-0.08999991416931152,-2.999997138977051
2022-05-30,AGRO,11.390000343322754,10.90999984741211,-0.48000049591064453,-4.214227229519259
2022-05-30,NRIX,9.720000267028809,10.569999694824219,0.8499994277954102,8.744849839960308
2022-05-30,SRRK,4.889999866485596,5.079999923706055,0.19000005722045898,3.8854818488371556
2022-05-30,AUPH,11.880000114440918,11.380000114440918,-0.5,-4.208754168210969
2022-05-30,CVAC,19.329999923706055,18.18000030517578,-1.1499996185302734,-5.949299653746657
2022-05-30,CDMO,13.65999984741211,13.40999984741211,-0.25,-1.830161074616429
2022-05-30,BRY,11.569999694824219,11.260000228881836,-0.3099994659423828,-2.6793385835702273
2022-05-31,BHP,63.960750579833984,67.0999984741211,3.1392478942871094,4.90808482675448
2022-05-31,APD,247.66000366210938,252.27000427246094,4.6100006103515625,1.861423137440124
2022-05-31,STZ,245.2100067138672,243.3300018310547,-1.8800048828125,-0.7666917463960827
2022-05-31,BMRN,80.44000244140625,77.48999786376953,-2.9500045776367188,-3.667335266163807
2022-05-31,CAG,32.86000061035156,32.0,-0.8600006103515625,-2.6171655337116606
2022-05-31,AGR,47.810001373291016,47.369998931884766,-0.44000244140625,-0.9203146387108383
2022-05-31,SWAV,175.57000732421875,162.32000732421875,-13.25,-7.5468470964586265
2022-05-31,CIVI,78.7699966430664,79.5999984741211,0.8300018310546875,1.0537030169186212
2022-05-31,AGI,7.659999847412109,8.050000190734863,0.3900003433227539,5.091388395451646
2022-05-31,BBIO,7.420000076293945,7.21999979019165,-0.20000028610229492,-2.6954216178686177
2022-05-31,ALPN,9.279999732971191,9.079999923706055,-0.19999980926513672,-2.1551704204748128
2022-05-31,BVN,9.079999923706055,8.699999809265137,-0.38000011444091797,-4.185023321958561
2022-05-31,CDE,4.03000020980835,4.170000076293945,0.1399998664855957,3.4739419155577043
2022-05-31,AG,8.350000381469727,8.850000381469727,0.5,5.988023678532963
2022-05-31,SGML,18.690000534057617,18.06999969482422,-0.6200008392333984,-3.317286364457881
2022-05-31,TLRY,4.519999980926514,4.199999809265137,-0.32000017166137695,-7.079649845391881
2022-05-31,CRON,3.0,2.9100000858306885,-0.08999991416931152,-2.999997138977051
2022-05-31,AGRO,11.390000343322754,10.90999984741211,-0.48000049591064453,-4.214227229519259
2022-05-31,NRIX,9.720000267028809,10.569999694824219,0.8499994277954102,8.744849839960308
2022-05-31,SRRK,4.889999866485596,5.079999923706055,0.19000005722045898,3.8854818488371556
2022-05-31,AUPH,11.880000114440918,11.380000114440918,-0.5,-4.208754168210969
2022-05-31,CVAC,19.329999923706055,18.18000030517578,-1.1499996185302734,-5.949299653746657
2022-05-31,CDMO,13.65999984741211,13.40999984741211,-0.25,-1.830161074616429
