Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,39.400001525878906,39.61000061035156,38.84000015258789,39.060001373291016,39.060001373291016,2088500,,,,HWM,XLI,Industrials,,34552692736
2023-01-04,39.11000061035156,39.72999954223633,39.08000183105469,39.54999923706055,39.54999923706055,2553300,15.454023135113973,56.06740526562467,38.574060356812595,HWM,XLI,Industrials,0.0,34552692736
2023-01-05,39.369998931884766,39.54999923706055,39.08000183105469,39.31999969482422,39.31999969482422,1523900,15.058911669253238,59.169816853646765,38.66700691683621,HWM,XLI,Industrials,0.0,34552692736
2023-01-06,39.75,40.61000061035156,39.70000076293945,40.459999084472656,40.459999084472656,2511500,14.692022450953987,57.130439496435045,38.72919670521602,HWM,XLI,Industrials,0.0,34552692736
2023-01-09,40.72999954223633,40.9900016784668,40.0,40.08000183105469,40.08000183105469,1943600,15.598133465977401,63.79184788705437,38.89403502704999,HWM,XLI,Industrials,0.0,34552692736
2023-01-10,39.86000061035156,40.56999969482422,39.650001525878906,40.54999923706055,40.54999923706055,1615300,16.800582444674383,60.42154173307359,39.00698424647901,HWM,XLI,Industrials,0.0,34552692736
2023-01-11,40.720001220703125,40.970001220703125,40.29999923706055,40.38999938964844,40.38999938964844,2372900,17.306235222371544,63.023664184124115,39.15393805510582,HWM,XLI,Industrials,1.0,34552692736
2023-01-12,40.5,41.02000045776367,40.38999938964844,40.66999816894531,40.66999816894531,2736300,18.17612418927958,61.540335125117096,39.271658182205115,HWM,XLI,Industrials,1.0,34552692736
2023-01-13,40.189998626708984,40.849998474121094,39.93000030517578,40.75,40.75,1518800,19.03331276480461,63.173807979577035,39.404833419037516,HWM,XLI,Industrials,1.0,34552692736
2023-01-17,40.689998626708984,40.97999954223633,40.380001068115234,40.61000061035156,40.61000061035156,1900300,19.00521829656186,63.64887270244134,39.53294452198632,HWM,XLI,Industrials,1.0,34552692736
2023-01-18,40.90999984741211,40.90999984741211,39.4900016784668,39.529998779296875,39.529998779296875,2708300,19.13176397616123,62.13821645591209,39.63552129230682,HWM,XLI,Industrials,1.0,34552692736
2023-01-19,39.220001220703125,39.31999969482422,38.400001525878906,38.43000030517578,38.43000030517578,2456300,17.84975882943161,51.9039173753709,39.625471529163015,HWM,XLI,Industrials,0.0,34552692736
2023-01-20,38.630001068115234,38.7599983215332,38.310001373291016,38.70000076293945,38.70000076293945,1698000,17.764078119093654,43.96194311788083,39.51161712687852,HWM,XLI,Industrials,0.0,34552692736
2023-01-23,38.810001373291016,39.5,38.70000076293945,39.43000030517578,39.43000030517578,2483500,17.776384637077083,46.14039804546516,39.43432033031289,HWM,XLI,Industrials,0.0,34552692736
2023-01-24,39.38999938964844,39.7599983215332,38.84000015258789,39.40999984741211,39.40999984741211,2589500,16.7751669540314,51.61688556541251,39.43390889934745,HWM,XLI,Industrials,0.0,34552692736
2023-01-25,38.970001220703125,39.66999816894531,38.72999954223633,39.61000061035156,39.61000061035156,1781300,15.630851383092997,51.4624910748349,39.43163184678218,HWM,XLI,Industrials,0.0,34552692736
2023-01-26,39.91999816894531,40.84000015258789,39.4900016784668,40.81999969482422,40.81999969482422,2243800,14.60033434802378,52.97718548279602,39.4486193480745,HWM,XLI,Industrials,1.0,34552692736
2023-01-27,40.720001220703125,41.099998474121094,40.290000915527344,40.400001525878906,40.400001525878906,1720700,14.787835613994607,60.922519606444105,39.579227000145906,HWM,XLI,Industrials,1.0,34552692736
2023-01-30,40.08000183105469,40.560001373291016,40.029998779296875,40.189998626708984,40.189998626708984,1487000,15.208841997939277,57.30318021845612,39.65739600259667,HWM,XLI,Industrials,1.0,34552692736
2023-01-31,40.220001220703125,40.70000076293945,39.849998474121094,40.689998626708984,40.689998626708984,1823400,15.22879769514419,55.52687630691423,39.70812006203594,HWM,XLI,Industrials,1.0,34552692736
2023-02-01,40.470001220703125,40.77000045776367,39.939998626708984,40.59000015258789,40.59000015258789,2352300,14.990873870876099,58.801415823014004,39.801632306290514,HWM,XLI,Industrials,1.0,34552692736
2023-02-02,40.619998931884766,40.720001220703125,39.86000061035156,40.22999954223633,40.22999954223633,2309300,14.850825887484989,57.88347382454438,39.876714958318836,HWM,XLI,Industrials,1.0,34552692736
2023-02-03,40.099998474121094,40.5,39.66999816894531,39.86000061035156,39.86000061035156,2086600,14.595060323631305,54.580109979907064,39.91036110916812,HWM,XLI,Industrials,1.0,34552692736
2023-02-06,39.709999084472656,39.970001220703125,39.4900016784668,39.959999084472656,39.959999084472656,1744600,14.05312890672995,51.33733326344342,39.90556487118559,HWM,XLI,Industrials,1.0,34552692736
2023-02-07,39.90999984741211,40.97999954223633,39.79999923706055,40.86000061035156,40.86000061035156,2267000,13.262449474338258,52.1645327313769,39.910749081974835,HWM,XLI,Industrials,1.0,34552692736
2023-02-08,40.56999969482422,40.95000076293945,40.56999969482422,40.84000015258789,40.84000015258789,1979300,13.811482500654096,58.93101391800625,40.00115398943929,HWM,XLI,Industrials,1.0,34552692736
2023-02-09,41.06999969482422,41.41999816894531,40.45000076293945,40.45000076293945,40.45000076293945,2302100,14.321298882233089,58.73218917927871,40.081044100215344,HWM,XLI,Industrials,1.0,34552692736
2023-02-10,40.40999984741211,40.58000183105469,39.9900016784668,40.52000045776367,40.52000045776367,2981900,15.307732222298082,54.846365957968246,40.11618282999859,HWM,XLI,Industrials,1.0,34552692736
2023-02-13,40.619998931884766,41.33000183105469,40.619998931884766,41.08000183105469,41.08000183105469,4347900,15.423833490404082,55.416527142432855,40.154641651690504,HWM,XLI,Industrials,1.0,34552692736
2023-02-14,40.29999923706055,43.20000076293945,39.279998779296875,43.02000045776367,43.02000045776367,5376000,16.321012921435713,59.79081935374649,40.24277119258233,HWM,XLI,Industrials,1.0,34552692736
2023-02-15,42.5,43.43000030517578,42.31999969482422,43.40999984741211,43.40999984741211,3132000,18.50802545581697,70.56519427573646,40.507269217837695,HWM,XLI,Industrials,1.0,34552692736
2023-02-16,42.970001220703125,43.83000183105469,42.84000015258789,42.95000076293945,42.95000076293945,2836500,20.66650390648562,72.17912480432281,40.78371975398764,HWM,XLI,Industrials,1.0,34552692736
2023-02-17,42.93000030517578,43.15999984741211,42.650001525878906,43.02000045776367,43.02000045776367,2012500,22.888170899798155,67.47939827660383,40.99003223103067,HWM,XLI,Industrials,1.0,34552692736
2023-02-21,43.02000045776367,43.11000061035156,41.9900016784668,42.09000015258789,42.09000015258789,2345100,24.631721808065542,67.82274572235399,41.18336253833857,HWM,XLI,Industrials,1.0,34552692736
