Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,281.8699951171875,285.8999938964844,277.7900085449219,284.8699951171875,284.8699951171875,199700,,,,MKTX,XLF,Financial Services,,7538829824
2023-01-04,288.1099853515625,290.9700012207031,282.3699951171875,286.7699890136719,286.7699890136719,230500,20.216390407275508,58.19579902455985,277.3338395396598,MKTX,XLF,Financial Services,0.0,7538829824
2023-01-05,284.8999938964844,298.4800109863281,284.4700012207031,298.2300109863281,298.2300109863281,466500,20.64936977785164,59.43844916261012,278.23252044194663,MKTX,XLF,Financial Services,0.0,7538829824
2023-01-06,300.4100036621094,315.1000061035156,297.9100036621094,314.0,314.0,464000,21.74892097732294,66.00277769275537,280.13704335093536,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-09,314.3399963378906,324.07000732421875,313.5400085449219,319.1000061035156,319.1000061035156,582500,23.866054044122677,72.57916101502559,283.3620868413225,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-10,318.54998779296875,322.3999938964844,317.8599853515625,321.1199951171875,321.1199951171875,304200,26.25693042117144,74.30990706081244,286.76569819962657,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-11,322.8299865722656,327.5,317.04998779296875,327.260009765625,327.260009765625,343100,28.477029914145294,74.98341637276951,290.03753600129903,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-12,328.8999938964844,329.260009765625,321.2900085449219,323.6099853515625,323.6099853515625,337700,30.766111746120792,76.96063007042227,293.5825335026634,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-13,322.0,330.1700134277344,322.0,329.0199890136719,329.0199890136719,289000,32.96783091281107,73.25409134978312,296.4422908216062,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-17,329.0199890136719,333.2300109863281,326.6400146484375,328.0400085449219,328.0400085449219,326100,35.05292625425361,75.16340980901766,299.54492874466007,MKTX,XLF,Financial Services,1.0,7538829824
2023-01-18,329.17999267578125,331.6700134277344,327.6600036621094,328.7799987792969,328.7799987792969,226900,37.126699505478214,74.13106260885294,302.25874586849454,MKTX,XLF,Financial Services,1.0,7538829824
