Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,16.100000381469727,16.219999313354492,15.8100004196167,16.0,16.0,479200,,,,VRE,XLRE,Real Estate,,1552684160
2023-01-04,16.200000762939453,16.889999389648438,16.170000076293945,16.780000686645508,16.780000686645508,768400,20.80740022859468,54.04809724230356,15.952897252628249,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-05,16.639999389648438,16.639999389648438,16.25,16.299999237060547,16.299999237060547,377200,21.518698365790623,66.54113056499399,16.03166900824894,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-06,16.420000076293945,16.610000610351562,16.34000015258789,16.56999969482422,16.56999969482422,432400,22.17918949318686,56.38238487918436,16.05722426813576,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-09,16.600000381469727,16.68000030517578,16.260000228881836,16.3799991607666,16.3799991607666,675100,22.792502682911934,60.07474651493523,16.10606002305847,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-10,16.31999969482422,16.540000915527344,16.299999237060547,16.489999771118164,16.489999771118164,577100,23.042455180243373,56.45310741042843,16.132149464744955,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-11,16.479999542236328,16.59000015258789,16.350000381469727,16.559999465942383,16.559999465942383,642100,23.274553927765425,58.03061264871834,16.166230446304308,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-12,16.59000015258789,17.149999618530273,16.59000015258789,16.93000030517578,16.93000030517578,522700,23.617474168117916,59.047287423795055,16.20373225769841,VRE,XLRE,Real Estate,0.0,1552684160
2023-01-13,16.739999771118164,16.889999389648438,16.610000610351562,16.799999237060547,16.799999237060547,309800,25.096602313572653,64.01003402517837,16.272900643172445,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-17,16.81999969482422,16.90999984741211,16.610000610351562,16.6299991607666,16.6299991607666,256500,26.470078448637764,61.203658986912245,16.323100509257028,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-18,16.549999237060547,16.600000381469727,16.1200008392334,16.270000457763672,16.270000457763672,950300,27.782319564995227,57.644538453678976,16.35232895225794,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-19,15.239999771118164,15.800000190734863,15.119999885559082,15.720000267028809,15.720000267028809,1635900,26.967454871679518,50.894960820275514,16.344488143258484,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-20,15.720000267028809,15.949999809265137,15.449999809265137,15.949999809265137,15.949999809265137,611700,26.37911651929618,42.67390806167846,16.285013107427087,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-23,15.8100004196167,16.100000381469727,15.760000228881836,16.0,16.0,352800,25.4387465959056,46.561291828614195,16.25310707903071,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-24,16.09000015258789,16.209999084472656,15.8100004196167,16.190000534057617,16.190000534057617,1360800,24.180177281441313,47.396413604468925,16.229001642932545,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-25,16.09000015258789,16.260000228881836,16.040000915527344,16.170000076293945,16.170000076293945,669500,22.73218327567925,50.55836045260029,16.225287251611125,VRE,XLRE,Real Estate,1.0,1552684160
2023-01-26,16.15999984741211,16.510000228881836,16.059999465942383,16.5,16.5,621100,21.258139560435147,50.21618196873246,16.22002180634282,VRE,XLRE,Real Estate,1.0,1552684160
