Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,85.63999938964844,86.5999984741211,84.9800033569336,85.72000122070312,85.72000122070312,5108900,,,,MS,XLF,Financial Services,,159005638656
2023-01-04,85.55000305175781,87.3499984741211,85.18000030517578,86.6500015258789,86.6500015258789,7726800,16.36604751187875,45.144448459102456,86.82748991707317,MS,XLF,Financial Services,0.0,159005638656
2023-01-05,85.9000015258789,86.16999816894531,84.83000183105469,85.91999816894531,85.91999816894531,5339900,15.343650056393054,48.72840880430735,86.81058626076896,MS,XLF,Financial Services,0.0,159005638656
2023-01-06,86.44000244140625,87.95999908447266,85.70999908447266,87.55999755859375,87.55999755859375,5710900,14.28744777620828,46.178031277438926,86.72576834726195,MS,XLF,Financial Services,1.0,159005638656
2023-01-09,88.25,88.91000366210938,87.41000366210938,87.63999938964844,87.63999938964844,5039700,14.113763624540358,52.227332953417346,86.80521874834116,MS,XLF,Financial Services,1.0,159005638656
2023-01-10,87.55000305175781,88.93000030517578,86.83999633789062,88.91999816894531,88.91999816894531,4536600,14.367409805523767,52.5077531594224,86.8847216665609,MS,XLF,Financial Services,1.0,159005638656
2023-01-11,89.37000274658203,89.80999755859375,88.8499984741211,89.43000030517578,89.43000030517578,6122600,14.259656741270778,56.869939335041096,87.07855752393085,MS,XLF,Financial Services,1.0,159005638656
2023-01-12,90.0199966430664,91.80999755859375,89.3499984741211,90.52999877929688,90.52999877929688,7895600,14.555403380561359,58.505327842511626,87.30250445547799,MS,XLF,Financial Services,1.0,159005638656
2023-01-13,89.02999877929688,91.9800033569336,88.2699966430664,91.66000366210938,91.66000366210938,8414600,15.615002084900182,61.86409359581969,87.60988486727027,MS,XLF,Financial Services,1.0,159005638656
2023-01-17,95.9000015258789,99.0999984741211,95.0,97.08000183105469,97.08000183105469,27914300,15.92764299957551,64.99844468997732,87.99561046677876,MS,XLF,Financial Services,1.0,159005638656
2023-01-18,96.80000305175781,97.94999694824219,96.33999633789062,96.58000183105469,96.58000183105469,14134800,18.16227909112769,75.42954752040117,88.8607905967098,MS,XLF,Financial Services,1.0,159005638656
