Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,72.01000213623047,72.01000213623047,70.02999877929688,70.58000183105469,70.58000183105469,471700,,,,ADC,XLRE,Real Estate,,6135180288
2023-01-04,70.79000091552734,72.0199966430664,70.38999938964844,70.6500015258789,70.6500015258789,664200,14.016235236211836,49.96549727254192,70.74308828090159,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-05,70.44999694824219,70.5199966430664,68.77999877929688,69.04000091552734,69.04000091552734,662300,13.510633785464737,50.445139281118415,70.73422287566133,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-06,69.16999816894531,70.79000091552734,69.16999816894531,70.77999877929688,70.77999877929688,545100,13.687767774912711,40.765575599952875,70.57286840326762,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-09,70.7300033569336,72.37000274658203,70.30999755859375,72.12000274658203,72.12000274658203,1100700,13.543387024276806,51.579291458793364,70.5925951057466,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-10,71.91000366210938,72.19000244140625,71.04000091552734,71.36000061035156,71.36000061035156,484400,13.260063078178792,57.94644787332099,70.73806250011188,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-11,71.73999786376953,73.8499984741211,71.61000061035156,73.66999816894531,73.66999816894531,751400,12.996976556802066,53.638371675661965,70.79729470108708,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-12,74.16000366210938,75.16999816894531,73.66999816894531,75.12999725341797,75.12999725341797,611500,13.968107775973692,62.71243779492097,71.07088550754978,ADC,XLRE,Real Estate,0.0,6135180288
2023-01-13,74.62999725341797,75.08000183105469,74.30999755859375,74.81999969482422,74.81999969482422,427200,15.597569895175425,67.09591562678973,71.45746757858484,ADC,XLRE,Real Estate,1.0,6135180288
2023-01-17,75.0999984741211,75.58000183105469,74.80999755859375,74.86000061035156,74.86000061035156,1654300,17.110641863005608,65.33952476631613,71.7777087325124,ADC,XLRE,Real Estate,1.0,6135180288
2023-01-18,74.86000061035156,75.08999633789062,73.08000183105469,73.73999786376953,73.73999786376953,557700,18.775130359665383,65.46515061024378,72.07126033992564,ADC,XLRE,Real Estate,1.0,6135180288
2023-01-19,73.87999725341797,74.58000183105469,73.43000030517578,74.12999725341797,74.12999725341797,586300,18.551916898440453,59.0153899373414,72.23018772314887,ADC,XLRE,Real Estate,1.0,6135180288
