Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,Ticker,Corresponding ETF,Sector,SP,Market Cap
2023-01-03,35.12678146362305,35.359500885009766,34.66134262084961,35.19972229003906,35.19972229003906,564860,,,,CXT,XLI,Industrials,,3611562752
2023-01-04,35.4289665222168,35.668636322021484,34.918373107910156,35.477596282958984,35.477596282958984,801514,13.600404703868778,51.78541529492372,34.92508894617607,CXT,XLI,Industrials,0.0,3611562752
2023-01-05,35.324764251708984,35.8110466003418,35.081626892089844,35.613059997558594,35.613059997558594,1245455,13.407606883143265,53.728071870641344,34.977708692536346,CXT,XLI,Industrials,0.0,3611562752
2023-01-06,35.95345687866211,36.45362854003906,35.9256706237793,36.217437744140625,36.217437744140625,948918,13.419942419251482,54.68659816631223,35.038218340633705,CXT,XLI,Industrials,0.0,3611562752
2023-01-09,36.34595489501953,36.81834030151367,36.081974029541016,36.47099685668945,36.47099685668945,794892,14.21833748010595,58.788412059433625,35.15052495049151,CXT,XLI,Industrials,0.0,3611562752
2023-01-10,36.47099685668945,36.728031158447266,36.21396255493164,36.728031158447266,36.728031158447266,744222,15.349048346951474,60.407669107824226,35.27628417965322,CXT,XLI,Industrials,0.0,3611562752
2023-01-11,36.99201202392578,37.1483154296875,36.26259231567383,36.728031158447266,36.728031158447266,901703,16.39899415187946,62.036080155386685,35.414545796681224,CXT,XLI,Industrials,1.0,3611562752
2023-01-12,36.83917999267578,37.589439392089844,36.651615142822266,37.509552001953125,37.509552001953125,865140,17.81414890706266,62.036080155386685,35.53963964065894,CXT,XLI,Industrials,1.0,3611562752
2023-01-13,37.38798141479492,37.627647399902344,37.05453109741211,37.412296295166016,37.412296295166016,739903,19.540865082907974,66.84474191457377,35.727250341734575,CXT,XLI,Industrials,1.0,3611562752
2023-01-17,37.47481918334961,37.780479431152344,37.40882110595703,37.65196228027344,37.65196228027344,874064,21.17895580397676,65.72898567332817,35.887730908728045,CXT,XLI,Industrials,1.0,3611562752
2023-01-18,37.83952713012695,38.02709197998047,37.2559928894043,37.3011474609375,37.3011474609375,968784,22.843149449294227,67.1827058988045,36.05575294411332,CXT,XLI,Industrials,1.0,3611562752
2023-01-19,37.16568374633789,37.16568374633789,36.48488998413086,36.710662841796875,36.710662841796875,953813,24.61480008228466,62.97197577293687,36.174361945715624,CXT,XLI,Industrials,0.0,3611562752
2023-01-20,36.93296432495117,37.61722946166992,36.745399475097656,37.589439392089844,37.589439392089844,945464,24.559949140601994,56.54761993157811,36.22543822153288,CXT,XLI,Industrials,0.0,3611562752
2023-01-23,37.759639739990234,38.58283996582031,37.57902145385742,38.26328659057617,38.26328659057617,1144403,25.010933464242584,62.653964747242476,36.35534309491926,CXT,XLI,Industrials,0.0,3611562752
2023-01-24,36.81834030151367,40.33345031738281,36.62730026245117,40.11809539794922,40.11809539794922,2292260,26.295053241159135,66.53723190428624,36.53705199926754,CXT,XLI,Industrials,0.0,3611562752
2023-01-25,40.1215705871582,40.52101516723633,39.35741424560547,40.21535110473633,40.21535110473633,1743235,28.52563021143542,74.42134543493604,36.878103751522936,CXT,XLI,Industrials,0.0,3611562752
2023-01-26,40.36818313598633,40.621742248535156,39.98263168334961,40.61827087402344,40.61827087402344,1099490,30.68358027871607,74.75718313771613,37.195936832781356,CXT,XLI,Industrials,1.0,3611562752
2023-01-27,40.552276611328125,40.59743118286133,39.34352111816406,39.38172912597656,39.38172912597656,830592,32.73530800071456,76.15404858265849,37.52187340813774,CXT,XLI,Industrials,1.0,3611562752
2023-01-30,39.204586029052734,39.65265655517578,38.971866607666016,39.562347412109375,39.562347412109375,728387,33.50206309859036,64.37961502524357,37.69900252412239,CXT,XLI,Industrials,1.0,3611562752
2023-01-31,39.81938171386719,40.42375946044922,39.76728057861328,40.26050567626953,40.26050567626953,1712141,33.61020327869918,65.22537494353558,37.876463942025914,CXT,XLI,Industrials,1.0,3611562752
