Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,1.159999966621399,1.2200000286102295,1.1299999952316284,1.2200000286102295,1.2200000286102295,366400,40.06776073671548,66.58185504418795,1.0538614888360707,1.0404999935626984,1.1451711944906355,1.0311999917030334,0.9172287889154314,0.02360856552825963,0.004738325285037112,0.018870240243222515,0.06769874199812558,190.6718160276052,-15.384643599826415,58.03868931158473,-621400.0,WDH,XLF,Financial Services,1.0,526748768
2024-02-26,1.2200000286102295,1.319000005722046,1.149999976158142,1.309999942779541,1.309999942779541,357200,42.35126307843812,71.82015630175493,1.0696842069098,1.0475392106233858,1.1816558355082947,1.0416999936103821,0.9017441517124695,0.03359105798076345,0.01050887182418238,0.023082186156581072,0.06929169138244526,207.94280573629092,-0.0,64.10491807891017,-255000.0,WDH,XLF,Financial Services,1.0,526748768
2024-02-27,1.3300000429153442,1.3300000429153442,1.2200000286102295,1.2999999523162842,1.2999999523162842,298000,44.939326230162656,77.51389410456649,1.0925714198497753,1.0578317883549997,1.2379645688268504,1.0571999907493592,0.8764354126718681,0.04820877532907164,0.018048852525160232,0.03015992280391141,0.07641371553826372,210.107626096386,-2.6548859283098514,66.0737430049418,102200.0,WDH,XLF,Financial Services,1.0,526748768
2024-02-28,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.2799999713897705,1.2799999713897705,278300,47.38421750692205,75.6840856640473,1.1123265181799191,1.0673285790985794,1.2791025794774107,1.072699987888336,0.8662973962992615,0.05831429509117214,0.026101941038362615,0.032212354052809526,0.07881273687875308,168.8078172318167,-8.7209555177867,73.56627320649646,-195800.0,WDH,XLF,Financial Services,1.0,526748768
2024-02-29,1.2599999904632568,1.309999942779541,1.2200000286102295,1.309999942779541,1.309999942779541,343500,49.65447369248434,72.0221811161514,1.1282954184856193,1.075668633698234,1.3081042274984271,1.0876999855041505,0.8672957435098738,0.06397173465889461,0.033675899762469014,0.030295834896425594,0.0774689658716665,125.63821029811243,-14.705901946161584,65.02639067048115,-474100.0,WDH,XLF,Financial Services,1.0,526748768
2024-03-01,1.2899999618530273,1.2999999523162842,1.2599999904632568,1.2799999713897705,1.2799999713897705,317700,51.06707743080528,74.05037504755605,1.1456006112755166,1.0848580967994617,1.3388329462100133,1.1041999816894532,0.8695670171688933,0.07006833905035248,0.040954387620045704,0.029113951430306775,0.07836403360721257,106.66665044771563,-5.882381815396019,72.61904119917621,-130600.0,WDH,XLF,Financial Services,1.0,526748768
2024-03-04,1.2599999904632568,1.2699999809265137,1.149999976158142,1.149999976158142,1.149999976158142,542400,52.378780902103294,68.68795426148355,1.158400550334017,1.0925107193324148,1.357756338098474,1.11969997882843,0.8816436195583861,0.07165322125130946,0.047094154346298454,0.024559066905011008,0.07633802780071768,90.8108009631207,-14.705901946161584,76.32699082220657,-448300.0,WDH,XLF,Financial Services,1.0,526748768
2024-03-05,1.1699999570846558,1.25,1.100000023841858,1.25,1.25,512200,50.48147658306749,51.33855483108074,1.1576004956506003,1.0947651999922472,1.355285254994257,1.1294999778270722,0.9037147006598877,0.06170800715949287,0.05001692490893734,0.011691082250555533,0.08017102547435416,21.69478674241272,-52.94119090769801,64.88102172963247,-990700.0,WDH,XLF,Financial Services,1.0,526748768
2024-03-06,1.2400000095367432,1.2400000095367432,1.1799999475479126,1.2100000381469727,1.2100000381469727,265900,47.71399762086172,59.75866372466031,1.1664004484457813,1.1008528392082375,1.367257541583758,1.1404999792575836,0.9137424169314092,0.06119015748338019,0.05225157142382591,0.008938586059554283,0.0851588076660533,20.919415910470292,-23.529422076927148,70.91034839113078,-478500.0,WDH,XLF,Financial Services,1.0,526748768
2024-03-07,1.2000000476837158,1.225000023841858,1.1799999475479126,1.225000023841858,1.225000023841858,310500,45.14419572738493,55.6133631935935,1.1705527903220851,1.1051331215195606,1.3716302904526383,1.1499999821186067,0.928369673784575,0.05689623092284113,0.053180503323628954,0.003715727599212175,0.08407603943648431,22.97505498204583,-37.499995343387894,71.77091111143412,-744400.0,WDH,XLF,Financial Services,1.0,526748768
