Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,141.2899932861328,141.4600067138672,136.16000366210938,136.7899932861328,136.7899932861328,503500,18.917117891503626,52.500100965494376,139.7007773187665,138.74439987182618,145.77716735590755,140.2349998474121,134.69283233891665,0.09174017402821733,0.49757792506544735,-0.40583775103723,4.841488643608252,-23.765779248901335,-19.751260496697647,60.58706628794881,3015200.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-02-26,135.97000122070312,138.6199951171875,135.00999450683594,137.4199981689453,137.4199981689453,416600,19.643799239007812,47.15468858609409,139.42355979184902,138.6677564763088,145.84546869641767,140.15549926757814,134.4655298387386,-0.1496187067508572,0.36813859870218646,-0.5177573054530437,4.874239672761793,-36.725958930037564,-33.61376617549061,58.21389057132128,2511700.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-02-27,137.74000549316406,138.0399932861328,136.6300048828125,136.8000030517578,136.8000030517578,259900,20.469742761240926,48.10064568551739,139.23274439919152,138.61882477798082,145.7563147879423,139.96699905395508,134.17768331996785,-0.28675568871236123,0.2371597412192769,-0.5239154299316382,4.783936882589634,-62.32782659062681,-31.309431986757108,57.0729579595571,2928300.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-02-28,135.82000732421875,138.0399932861328,135.17999267578125,135.88999938964844,135.88999938964844,240500,21.23669031760025,47.20510972853387,139.00105474705498,138.547498435776,145.66712413699491,139.7479995727539,133.8288750085129,-0.4403896219483272,0.10164986858575607,-0.5420394905340833,4.542940562641825,-52.34201552986618,-33.577154006632604,57.42906898789406,2668400.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-02-29,136.38999938964844,138.8000030517578,135.5500030517578,138.7100067138672,138.7100067138672,482300,22.154344594618404,45.85563611105442,138.7047637606353,138.44328278690824,145.53805077118446,139.45949935913086,133.38094794707726,-0.6283322877351054,-0.04434656267841623,-0.5839857250566892,4.422730566049664,-60.539662954694606,-36.90562432119588,53.725646931269424,2427900.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-03-01,138.60000610351562,139.3800048828125,136.60000610351562,137.3800048828125,137.3800048828125,260900,22.7855906471488,50.57133481281788,138.70526308951452,138.45374254874977,145.5449242184196,139.47749938964844,133.4100745608773,-0.5434624839239746,-0.1441697469275279,-0.39929273699644663,4.338964097046117,-26.532741344591454,-26.591038725182138,54.76641283793061,2910200.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-03-04,137.61000061035156,141.3800048828125,136.36000061035156,140.08999633789062,140.08999633789062,415600,23.197715925488357,48.429011169069256,138.57904802220958,138.41163518930125,145.48758987987767,139.35499954223633,133.22240920459498,-0.5768727553934241,-0.23071034862070713,-0.3461624067727169,4.2276094314926,-18.5751977585141,-31.45571322849007,54.6558757339321,2649300.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-03-05,138.97000122070312,141.57000732421875,138.97000122070312,139.9600067138672,139.9600067138672,288800,22.987132530529585,52.81516141113548,138.72294786179825,138.47745327355966,145.5611077075086,139.43249969482423,133.30389168213986,-0.3802931909784206,-0.26062691709224983,-0.1196662738861708,4.284209062990338,29.8511166245772,-21.54352662251626,55.56483125480112,3064900.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-03-06,141.75999450683594,141.75999450683594,139.69000244140625,141.1699981689453,141.1699981689453,296200,22.73518820265264,52.584136802230994,138.84076299056673,138.53559262415996,145.62622324842036,139.5199996948242,133.41377614122806,-0.23231357985198997,-0.25496424964419784,0.022650669792207867,4.163908851599287,52.35342305907007,-22.018982516573146,59.748944674401805,2776100.0,WLK,XLB,Basic Materials,1.0,20643198976
2024-03-07,142.0,143.75,141.0500030517578,142.60000610351562,142.60000610351562,413700,22.44132600838322,54.575928818100536,139.06259491231708,138.6389026455241,145.75806691491405,139.6104995727539,133.46293223059374,-0.017204155004776567,-0.2074122307163136,0.19020807571153703,4.014343366872887,72.60285720563458,-17.593263360930127,59.35415493474962,3072300.0,WLK,XLB,Basic Materials,1.0,20643198976
