Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,31.959999084472656,32.380001068115234,31.889999389648438,31.889999389648438,31.889999389648438,19200,13.769147421213864,44.672440650292,32.731927038050834,33.22019996643066,34.385005788637955,32.816499900817874,31.24799401299779,-0.24037391763206273,-0.23374034600539048,-0.006633571626672247,1.0078208412157748,-51.52523336654417,-72.76261299372133,53.93358437605018,-309900.0,EQBK,XLF,Financial Services,1.0,514022752
2024-02-26,31.459999084472656,32.560001373291016,31.459999084472656,32.310001373291016,32.310001373291016,57000,13.365490869013348,43.96915686205669,32.6517434524887,33.1680352379294,34.31360468642176,32.733499908447264,31.153395130472767,-0.27999631032191274,-0.24299153886869493,-0.037004771453217816,0.9708337581622762,-70.56064839768209,-77.04279289308455,55.68723570122206,-329100.0,EQBK,XLF,Financial Services,1.0,514022752
2024-02-27,32.4900016784668,32.79999923706055,31.940000534057617,32.0,32.0,32100,13.42085220796315,47.37573164087841,32.61919658780321,33.13438685108084,34.19658677582883,32.66599998474121,31.135413193653598,-0.2743442225909405,-0.24926207561314404,-0.025082146977796455,0.9800600817805679,-58.55676295077944,-60.70030131659022,55.98709468781321,-272100.0,EQBK,XLF,Financial Services,1.0,514022752
2024-02-28,31.729999542236328,32.08000183105469,31.440000534057617,31.440000534057617,31.440000534057617,42800,13.163225212640798,45.19176005164697,32.5602254842029,33.08990109221492,33.874040177740255,32.54549999237061,31.21695980700096,-0.2915189731201906,-0.25771345511455335,-0.03380551800563725,0.9714842690107366,-32.363144493425885,-72.76261299372133,55.199471337429614,-304200.0,EQBK,XLF,Financial Services,1.0,514022752
2024-02-29,32.02000045776367,32.310001373291016,31.6200008392334,31.829999923706055,31.829999923706055,24800,13.428899867053769,41.47247325292456,32.45353739371288,33.025199109542086,33.39025295433217,32.38450002670288,31.378747099073593,-0.34632514277674176,-0.27543579264699103,-0.07088935012975073,0.9478069138669033,-128.38550779503268,-94.55247806919891,59.09936757046537,-347000.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-01,31.559999465942383,31.649999618530273,31.06999969482422,31.31999969482422,31.31999969482422,30800,13.363554484976772,44.87506246730522,32.39415287275985,32.97832855323479,33.34309966977464,32.33350009918213,31.323900528589622,-0.3542066617918067,-0.2911899664759542,-0.06301669531585252,0.9422493371073672,-74.30456059046803,-79.37740274005135,53.495935948087016,-322200.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-04,31.34000015258789,32.029998779296875,30.8700008392334,30.90999984741211,30.90999984741211,25100,13.851549483487123,41.4790499917994,32.29185257009931,32.91329604898339,33.380490188951065,32.279500007629395,31.178509826307728,-0.3970288768649368,-0.3123577485537507,-0.08467112831118612,0.9292315436626863,-136.1196783274086,-91.07142613858527,48.125000055086986,-353000.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-05,30.670000076293945,31.969999313354492,30.670000076293945,31.59000015258789,31.59000015258789,31600,13.778205968435755,38.92852178372506,32.16024754889101,32.834735413627655,33.47102098799744,32.219000053405765,30.966979118814088,-0.45876104029852627,-0.3416384069027058,-0.11712263339582046,0.9457148576913142,-131.11646988299384,-98.66669887968628,40.95301873262929,-378100.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-06,31.709999084472656,32.060001373291016,30.979999542236328,31.6299991607666,31.6299991607666,41600,13.919263492504017,44.97210273535905,32.105938273052615,32.7859222661359,33.464927944744524,32.18400001525879,30.90307208577305,-0.44765361077750043,-0.36284144767766474,-0.08481216309983569,0.9710208847891166,-104.51448715323788,-71.24998733400847,50.98831337218764,-346500.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-07,31.809999465942383,32.11000061035156,31.5,31.979999542236328,31.979999542236328,38300,13.917806787946402,45.31490970541972,32.06061073854919,32.74059194827828,33.45773416143854,32.15449991226196,30.851265663085385,-0.4306589390099944,-0.37640494594413065,-0.05425399306586376,0.9788052380938003,-72.64918217658777,-70.00001788139983,48.199134726904326,-304900.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-08,32.310001373291016,32.779998779296875,31.93000030517578,31.950000762939453,31.950000762939453,32600,13.839229557525295,48.34715909232917,32.052933481757485,32.71076479510016,33.45094217190387,32.14549989700318,30.84005762210249,-0.3845159727044205,-0.37802715129618863,-0.006488821408231871,0.9524620503979262,-22.319641598143907,-57.87781311042081,46.857722338313465,-266600.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-11,31.40999984741211,32.22999954223633,31.350000381469727,32.22999954223633,32.22999954223633,32300,12.906018466385264,48.10096957183047,32.04313036567958,32.680930911486016,33.41556090064285,32.117999935150145,30.82043896965744,-0.3463751926345111,-0.3716967595638531,0.02532156692934201,0.9451432235210095,53.06840637089711,-49.40710121535016,46.22941031109087,-299200.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-12,32.06999969482422,32.16999816894531,31.610000610351562,31.899999618530273,31.899999618530273,35300,12.65569356309546,50.62803371152641,32.06092743011356,32.66324732837818,33.396823244296336,32.10699987411499,30.817176503933645,-0.29020943448614744,-0.355399294548312,0.06518986006216454,0.940490076181409,13.203591200315227,-26.76055959660904,46.76275944092071,-266900.0,EQBK,XLF,Financial Services,1.0,514022752
2024-03-13,31.639999389648438,32.2400016784668,31.639999389648438,31.84000015258789,31.84000015258789,22500,12.42324901004064,47.681257815552655,32.04560097186753,32.63331604563905,33.203928831989934,32.03649978637695,30.869070740763963,-0.2692224733323698,-0.33816393030512354,0.06894145697275372,0.9175978515887916,15.042424991093942,-42.25351986553635,49.27166356744996,-302200.0,EQBK,XLF,Financial Services,1.0,514022752
