Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,13.4399995803833,13.449999809265137,13.140000343322754,13.3100004196167,13.3100004196167,1443900,13.297989278700806,47.32935317448193,13.566290717502108,14.159200019836426,14.657609298357876,13.514499998092651,12.371390697827426,-0.22840169074666505,-0.30487432892866073,0.07647263818199568,0.5529934798295059,49.50409541007566,-31.168802215992375,53.615652245522035,-6858300.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-02-26,13.289999961853027,13.40999984741211,13.039999961853027,13.119999885559082,13.119999885559082,933500,12.831303101375195,46.029881019279564,13.541882117703498,14.12589807472977,14.504480364850208,13.454500007629395,12.404519650408583,-0.222936756181916,-0.2884868143793118,0.06555005819739579,0.5356367645518543,12.187898355466881,-38.31163724209766,54.05929706947823,-8302200.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-02-27,13.279999732971191,13.319999694824219,13.079999923706055,13.149999618530273,13.149999618530273,913600,12.602397905809658,43.79326265713706,13.501702857499268,14.086451086919155,14.28766699225567,13.378999996185303,12.470333000114938,-0.23127126023769762,-0.27704370355098895,0.04577244331329133,0.5238055589095134,-21.768020659711667,-50.64933456444021,55.58851780605206,-9235700.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-02-28,12.970000267028809,13.319999694824219,12.90999984741211,12.949999809265137,12.949999809265137,2101200,12.389843081355947,44.25385227657243,13.468207310930792,14.049727499923513,14.05307459127121,13.309999990463258,12.566925389655305,-0.23277243132372583,-0.2681894491055363,0.0354170177818105,0.5035337169244171,-37.81240793878648,-48.701299907666986,58.89700188732111,-8322100.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-02-29,13.140000343322754,13.640000343322754,13.079999923706055,13.220000267028809,13.220000267028809,3361500,12.560882330257945,41.79492226786642,13.418854215534063,14.006600923819263,13.900046166057137,13.25,12.599953833942863,-0.24725028597553944,-0.26400161647953696,0.01675133050399752,0.4968527262449665,-75.4069894936446,-61.68830083099714,47.86868763336227,-10423300.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-03-01,13.229999542236328,13.529999732971191,12.979999542236328,13.420000076293945,13.420000076293945,1553500,11.869511846833769,46.14540502488664,13.39991574424785,13.975753839239246,13.868835342369543,13.233500003814697,12.598164665259851,-0.23423716936005334,-0.25804872705564025,0.023811557695586905,0.5106489982315844,4.735125765315846,-44.155803139322536,48.85385365914862,-7061800.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-03-04,13.359999656677246,13.510000228881836,13.050000190734863,13.390000343322754,13.390000343322754,1437500,11.461448339821299,49.17578456885471,13.40182853777605,13.953959574025705,13.883945932673878,13.243499994277954,12.60305405588203,-0.20541793743377568,-0.24752256913126733,0.04210463169749165,0.5134597976961043,6.084551340087865,-31.168802215992375,48.80353468249705,-5508300.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-03-05,13.229999542236328,13.869999885559082,13.149999618530273,13.720000267028809,13.720000267028809,2044900,11.082532226166862,48.732820701586114,13.400702043066213,13.931843525762844,13.897539274346643,13.26050000190735,12.623460729468055,-0.18289096305694486,-0.23459624791640282,0.05170528485945797,0.5096412434425949,16.195138935668624,-33.1168368727656,46.575902627677976,-6945800.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-03-06,13.979999542236328,13.979999542236328,13.260000228881836,13.510000228881836,13.510000228881836,1705700,10.78696583349705,53.67597766032465,13.431111397729318,13.92353594698896,13.933223293617674,13.307999992370606,12.682776691123538,-0.13683261641983435,-0.21504352161708912,0.07821090519725477,0.5246668879844673,104.14481856694353,-16.666607797877543,57.84905715990367,-4900900.0,DEI,XLRE,Real Estate,0.0,2765754880
2024-03-07,13.649999618530273,13.800000190734863,13.420000076293945,13.609999656677246,13.609999656677246,1485000,10.771907798543001,50.34902759746629,13.438624619743843,13.907318860004366,13.918107793021694,13.347000026702881,12.775892260384069,-0.11593981094185857,-0.195222779482043,0.07928296854018443,0.5386192040823262,92.40924082021584,-43.92518200032799,58.03522200213478,-6606600.0,DEI,XLRE,Real Estate,0.0,2765754880
