Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,41.599998474121094,42.290000915527344,41.27000045776367,41.93000030517578,41.93000030517578,173400,27.44469865207838,56.69559567021084,40.99739754596464,39.00640007019043,44.31316091114,40.85349998474121,37.39383905834242,1.0384926924519675,1.0178787381898402,0.02061395426212731,1.3158217858216348,14.15576366025977,-42.003553231429336,72.64253773941284,930100.0,CMCO,XLI,Industrials,1.0,1128375168
2024-02-26,41.81999969482422,42.4900016784668,41.689998626708984,42.439998626708984,42.439998626708984,155700,26.48268321576612,57.70761832165405,41.0862168563657,39.1210510597977,44.29383968141702,41.04400005340576,37.7941604253945,0.9823910259979698,1.010781195751466,-0.028390169753496286,1.2946916909603519,-2.210108865142393,-44.42151772927788,66.61774102391485,1103500.0,CMCO,XLI,Industrials,1.0,1128375168
2024-02-27,42.66999816894531,42.810001373291016,41.849998474121094,42.41999816894531,42.41999816894531,139400,25.725843460388685,59.85462236714015,41.215148453541254,39.25120586634324,44.261052230311954,41.2625,38.26394776968805,0.9679250163799864,1.00220995987717,-0.034284943497183695,1.2593567881601704,21.40338949631257,-39.047688248463906,64.94855898052401,1259200.0,CMCO,XLI,Industrials,1.0,1128375168
2024-02-28,42.029998779296875,42.689998626708984,41.4900016784668,41.5099983215332,41.5099983215332,97200,25.244498714984786,59.72656807117418,41.329896045484496,39.375472231151164,44.236769572357034,41.45049991607666,38.664230259796284,0.9439652855314122,0.9905610250080186,-0.046595739476606335,1.2379743675180097,29.030068551464673,-47.56455197003333,62.82121191249148,1119800.0,CMCO,XLI,Industrials,1.0,1128375168
2024-02-29,42.25,42.47999954223633,41.47999954223633,41.77000045776367,41.77000045776367,149700,24.434253342081853,54.0595458253097,41.34704864320342,39.459179136656346,44.056539264832494,41.59599990844727,39.13546055206204,0.8418433970612682,0.9608174994186685,-0.11897410235740025,1.2352616947125938,-29.699635190805754,-73.63903362506463,57.6668117316433,1022600.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-01,41.90999984741211,42.290000915527344,41.459999084472656,42.22999954223633,42.22999954223633,210800,23.671490706958018,55.36272844005122,41.38732976839964,39.54979958062134,43.90154681443893,41.73099994659424,39.560453078749546,0.7729806246878184,0.9232501244724984,-0.15026949978468007,1.2184572879474087,-33.70167916808508,-66.18911926443053,55.174186285421435,1172300.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-04,42.31999969482422,42.72999954223633,41.650001525878906,41.650001525878906,41.650001525878906,135600,22.940922654173228,57.65155155608661,41.467584032574564,39.654905461468985,43.78871638664117,41.867499923706056,39.94628346077094,0.7469144978040063,0.8879829991388,-0.14106850133479365,1.1907104695979285,-23.717943631531163,-53.008636076962844,56.87688399957796,1383100.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-05,41.5099983215332,41.880001068115234,40.869998931884766,40.9900016784668,40.9900016784668,82300,22.639813336897827,53.89881537228791,41.48495712717498,39.73314452281839,43.6623501278816,41.953499984741214,40.244649841600825,0.6717128244642012,0.8447289642038802,-0.173016139739679,1.1828024372236068,-16.101033167990458,-69.6274824212495,55.91245108312868,1247500.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-06,41.470001220703125,41.66999816894531,41.20000076293945,41.630001068115234,41.630001068115234,117800,21.47535261530121,49.916945633178656,41.437818513012296,39.782433038726175,43.57624265380825,41.99099998474121,40.405757315674165,0.5524897270458524,0.7862811167722746,-0.23379138972642222,1.1704595585812396,-126.66177922825791,-96.26160005609145,60.24064780543178,1165200.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-07,41.86000061035156,42.41999816894531,41.83000183105469,42.36000061035156,42.36000061035156,91300,20.39406765953293,53.504045012414196,41.45612161349829,39.85488668693751,43.56205008220187,42.01550006866455,40.46895005512723,0.5038392205271194,0.7297927375232436,-0.2259535169961242,1.1354264822881879,-80.18386237721647,-76.32394237316737,59.625826650267854,1283000.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-08,42.79999923706055,43.13999938964844,42.25,42.439998626708984,42.439998626708984,130600,20.087331299669398,57.26393266521268,41.54220532748432,39.95312644864002,43.59421939054606,42.05550003051758,40.5167806704891,0.5182145510338358,0.687477100225362,-0.16926254919152617,1.11075295504118,39.01810077420279,-53.58254415121874,58.67925409955771,1374300.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-11,42.439998626708984,42.439998626708984,41.65999984741211,42.2599983215332,42.2599983215332,80300,20.385462621808717,57.66792264276328,41.62770945122,40.05065084777998,43.6293290887189,42.09949989318848,40.56967069765806,0.5299533035786226,0.6559723408960141,-0.1260190373173915,1.0949848432274127,171.58582759476303,-30.837031796419563,58.37323746091545,1504900.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-12,42.13999938964844,42.310001373291016,41.65999984741211,42.02000045776367,42.02000045776367,60700,19.960607809086866,56.376545185774795,41.687927438868876,40.13729192518206,43.64077936960068,42.10949974060058,40.57822011160049,0.5187519793352635,0.628528268583864,-0.1097762892486005,1.0724858386609457,42.891059439471704,-38.76655905973613,67.86665142904133,1424600.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-13,41.869998931884766,42.5,41.869998931884766,42.119998931884766,42.119998931884766,60000,19.56609976870229,54.62027396108565,41.71955344066838,40.21112363234212,43.536378211427476,42.06049976348877,40.584621315550066,0.4849191808457718,0.5998064510362455,-0.11488727019047373,1.0423083877479429,4.251200716194126,-49.33915004528902,71.77488539650105,1363900.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-14,42.0,42.18000030517578,40.81999969482422,41.09000015258789,41.09000015258789,76000,19.37504762832287,55.24587417200145,41.75769110649851,40.285981487226145,43.49407298446852,42.12299976348877,40.751926542509025,0.460862944285644,0.5720177496861252,-0.11115480540048117,1.012857864917035,45.25239899101576,-44.93393180935928,70.82575655629799,1423900.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-15,40.91999816894531,41.959999084472656,40.91999816894531,41.75,41.75,157100,18.00191527611536,47.91823830100532,41.69410149184036,40.317511630965825,43.48363636108059,42.05299968719483,40.62236301330906,0.35459832134692704,0.5285338640182855,-0.17393554267135847,1.0376537753052155,-146.43678879105448,-88.36204770345329,75.19112776159263,1347900.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-18,41.61000061035156,42.220001220703125,41.33000183105469,41.5,41.5,156300,16.72686380620838,52.285472351582094,41.69942515928413,40.373687645437755,43.085852203819336,41.94349975585938,40.80114730789942,0.3199511166004996,0.4868173145347283,-0.16686619793422874,1.0378214281782248,-85.27202349739514,-59.913774676326184,75.1743283887996,1505000.0,CMCO,XLI,Industrials,1.0,1128375168
2024-03-19,41.43000030517578,42.310001373291016,41.279998779296875,42.16999816894531,42.16999816894531,65600,15.808779089743078,50.55615116593628,41.68043228697136,40.41785675738137,42.718838848761834,41.839999771118165,40.9611606934745,0.2692166842025827,0.4432971884682992,-0.17408050426571647,1.027262711140383,-43.79414223911974,-70.68963816276263,75.39958188246685,1348700.0,CMCO,XLI,Industrials,1.0,1128375168
