Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,10.489999771118164,10.489999771118164,10.430000305175781,10.430000305175781,10.430000305175781,36700,45.442065454611445,59.20418847580174,10.409820798155721,10.37373992919922,10.450464207651773,10.408499956130981,10.36653570461019,0.017660416774797127,0.0184609610415123,-0.000800544266715171,0.038999581851624054,102.52909348542197,-66.6659602424448,12.944389087316033,1436200.0,IPXX,XLF,Financial Services,1.0,329687520
2024-02-26,10.4399995803833,10.470000267028809,10.4399995803833,10.4399995803833,10.4399995803833,156700,46.30622109099739,59.20418847580174,10.411742655967155,10.375946218453203,10.450499974767713,10.411499977111816,10.37249997945592,0.017145340771143935,0.018197836987438626,-0.0010524962162946905,0.04049957357239253,90.38011113704653,-66.6659602424448,20.90145211923688,1436200.0,IPXX,XLF,Financial Services,1.0,329687520
2024-02-27,10.4399995803833,10.449999809265137,10.4399995803833,10.4399995803833,10.4399995803833,31300,47.10865132478434,61.84378976123889,10.414433791625836,10.378458114999482,10.450916451129604,10.414999961853027,10.37908347257645,0.017344065676333287,0.01802708272521756,-0.0006830170488842727,0.0404638870210093,77.6648390609978,-55.55567329292587,17.92570735485205,1592900.0,IPXX,XLF,Financial Services,1.0,329687520
2024-02-28,10.449999809265137,10.449999809265137,10.420000076293945,10.430000305175781,10.430000305175781,672800,47.8537651133008,61.843789761238874,10.416868628650356,10.380871505798847,10.45167475013683,10.417999935150146,10.384325120163462,0.017302108657021975,0.017882087911578443,-0.0005799792545564675,0.03828791143963978,37.97117444213776,-55.55567329292587,17.511680697297606,1592900.0,IPXX,XLF,Financial Services,1.0,329687520
2024-02-29,10.489999771118164,10.489999771118164,10.430000305175781,10.4399995803833,10.4399995803833,29300,46.87740229910172,57.526972726766765,10.41811926450992,10.382798125382257,10.45146419141816,10.419999933242797,10.388535675067436,0.016274398341497687,0.01756054999756229,-0.0012861516560646047,0.03769589869189346,-26.69515871657307,-74.99940395298381,10.757607745985219,920100.0,IPXX,XLF,Financial Services,1.0,329687520
2024-03-01,10.479999542236328,10.479999542236328,10.444999694824219,10.444999694824219,10.444999694824219,38700,47.1085985327476,60.49650309948388,10.42020310411691,10.385041319696024,10.453208812002359,10.42199993133545,10.39079105066854,0.016081411947409308,0.017264722387531694,-0.0011833104401223864,0.039289010638356985,85.40190273693356,-62.500298023508094,9.81142492523882,949400.0,IPXX,XLF,Financial Services,1.0,329687520
2024-03-04,10.489999771118164,10.489999771118164,10.4399995803833,10.449999809265137,10.449999809265137,4100,47.323280749704494,61.92986252467365,10.422564684184273,10.38739262852458,10.453814448507547,10.424749898910523,10.3956853493135,0.01614581735533349,0.017040941381092054,-0.0008951240257585626,0.03933979286797629,98.75027730533218,-56.25014901175405,11.581315812148116,988100.0,IPXX,XLF,Financial Services,1.0,329687520
2024-03-05,10.489999771118164,10.489999771118164,10.449999809265137,10.449999809265137,10.449999809265137,464300,47.75629032242945,63.36152815675764,10.425177553239594,10.389847812083033,10.455968267930043,10.427249908447266,10.398531548964488,0.016411149042239614,0.016914982913321566,-0.0005038338710819518,0.040101249858468226,105.67524883116927,-50.0,11.730487237530426,992200.0,IPXX,XLF,Financial Services,1.0,329687520
2024-03-06,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,41900,48.15837063995976,63.36152815675765,10.427541577622979,10.392206713933312,10.45794269057903,10.429499912261964,10.401057133944898,0.016432008352012417,0.016818388001059736,-0.00038637964904731856,0.040094015000936734,118.2217520246038,-50.0,41.3420867219347,992200.0,IPXX,XLF,Financial Services,1.0,329687520
2024-03-07,10.489999771118164,10.489999771118164,10.4399995803833,10.4399995803833,10.4399995803833,68200,47.7573926804934,58.27804389709684,10.428728054076343,10.394080943990174,10.457683568666916,10.431249904632569,10.404816240598223,0.015463352705538114,0.01654738094195541,-0.0010840282364172962,0.03794445884957239,-70.70930090463027,-62.500298023508094,41.56579861517978,950300.0,IPXX,XLF,Financial Services,1.0,329687520
