Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,13.8100004196167,14.239999771118164,13.630000114440918,14.199999809265137,14.199999809265137,969100,21.703599386965315,39.70299520453311,14.299831962013512,14.297799949645997,15.221665147393516,14.437500047683717,13.653334947973917,-0.10741116831304431,-0.0020285363686973583,-0.10538263194434695,0.4666783783261796,-116.82754387827188,-61.341238610456934,37.14258594155027,-2247500.0,OR,XLB,Basic Materials,1.0,3096333824
2024-02-26,14.0,14.069999694824219,13.819999694824219,14.050000190734863,14.050000190734863,845900,21.21811821437459,48.84205076994716,14.290324137942237,14.293964650023218,15.22186002595311,14.436000061035156,13.650140096117202,-0.10024027115289869,-0.021670883325537623,-0.07856938782736106,0.4769156124941129,-61.55087722318509,-43.58976577606898,43.22878570619579,-1278400.0,OR,XLB,Basic Materials,1.0,3096333824
2024-02-27,14.09000015258789,14.180000305175781,13.880000114440918,13.90999984741211,13.90999984741211,836800,20.76731426839749,46.32174629659115,14.267436142970107,14.284397416325636,15.22186002595311,14.436000061035156,13.650140096117202,-0.10544548914490903,-0.03842580448941191,-0.06701968465549712,0.4699930769188847,-61.55886890026624,-49.50691084743467,42.876780671824065,-2124300.0,OR,XLB,Basic Materials,1.0,3096333824
2024-02-28,13.890000343322754,13.890000343322754,13.664999961853027,13.760000228881836,13.760000228881836,462000,20.04675449255426,44.03768762532122,14.233394591012202,14.269715158721183,15.232227347326843,14.414000034332275,13.595772721337708,-0.11949011194907122,-0.05463866598134377,-0.06485144596772745,0.4578507279057403,-53.86856970129583,-51.69493408937627,39.7306518002419,-2961100.0,OR,XLB,Basic Materials,1.0,3096333824
2024-02-29,13.9399995803833,14.600000381469727,13.899999618530273,14.59000015258789,14.59000015258789,914900,19.836211659876398,41.66707246652702,14.188309413666452,14.24972633794317,15.244861399650826,14.379000043869018,13.51313868808721,-0.1410978046618805,-0.07193049371745111,-0.06916731094442938,0.4426470963095504,-93.66394539021381,-57.51073804571252,35.056466644892225,-3423100.0,OR,XLB,Basic Materials,1.0,3096333824
2024-03-01,14.6899995803833,15.430000305175781,14.550000190734863,15.15999984741211,15.15999984741211,1706000,18.90067677582727,55.83453169928623,14.226565674516113,14.263070409105707,15.247713308534156,14.380500030517577,13.513286752501,-0.09020813632457347,-0.07558602223887559,-0.014622114085697885,0.471029457472289,62.51016346930957,-16.51375063159069,42.90957867998477,-2508200.0,OR,XLB,Basic Materials,1.0,3096333824
2024-03-04,15.350000381469727,15.680000305175781,15.260000228881836,15.390000343322754,15.390000343322754,1862600,19.390918580207,62.559642445685995,14.315464167172875,14.298244112568703,15.281008185610695,14.388500022888184,13.495991860165674,-0.0038392394780331074,-0.06123666568670709,0.05739742620867398,0.5002416472557625,212.63109514084513,-10.150393731276074,52.435623622046045,-802200.0,OR,XLB,Basic Materials,1.0,3096333824
2024-03-05,15.520000457763672,15.5600004196167,15.119999885559082,15.479999542236328,15.479999542236328,1603700,20.175249537729492,64.8832849747981,14.417800945853816,14.341058082402196,15.392409743238316,14.416000032424927,13.439590321611538,0.08222006957099559,-0.03254531863516655,0.11476538820616214,0.5016529908634703,243.44257671933053,-9.96563495049414,55.74146365649044,1060400.0,OR,XLB,Basic Materials,1.0,3096333824
2024-03-06,15.529999732971191,16.084999084472656,15.505000114440918,16.030000686645508,16.030000686645508,1198900,20.567571909122865,65.77829023449017,14.518962716937866,14.385722453376083,15.531854416810917,14.455500030517578,13.37914564422424,0.15588789657891233,0.00514132440764923,0.1507465721712631,0.49724924394876646,166.08518496741272,-6.872878811911819,55.109219589570245,2664100.0,OR,XLB,Basic Materials,1.0,3096333824
2024-03-07,16.09000015258789,16.18000030517578,15.833999633789062,15.899999618530273,15.899999618530273,1309400,21.607105730787197,70.69391905477862,14.66287109500526,14.450203952719981,15.767021896088634,14.507500076293946,13.247978256499257,0.25570308998152846,0.055253677522425076,0.2004494124591034,0.5049456938264495,166.28522354187666,-1.6590775448299035,60.55614493970912,3863000.0,OR,XLB,Basic Materials,1.0,3096333824
