Date,Ticker,Action,Open,Close,RSI,ADX,Volume,EMA_20,Market Cap,Sector,Corresponding ETF,SP,Percentage Change,Transaction Price,Duration
2023-12-28,AA,Buy,34.68000030517578,34.54999923706055,72.68592359377493,30.60563032665899,3909900,29.72526269939268,7949121536,Basic Materials,XLB,1.0,,34.68000030517578,2023-12-28 00:00:00
2023-12-29,AA,Sell,34.310001373291016,34.0,71.24003088596113,32.63167390440925,3294300,30.18476141726581,7949121536,Basic Materials,XLB,1.0,-1.9607851764473465,34.0,1
2023-12-29,ACP,Buy,6.860000133514404,6.800000190734863,69.31443151668475,39.998095380346115,501700,6.697884125599932,349136992,Financial Services,XLF,1.0,,6.860000133514404,2023-12-29 00:00:00
2023-12-29,ACP,Sell,6.860000133514404,6.800000190734863,69.31443151668475,39.998095380346115,501700,6.697884125599932,349136992,Financial Services,XLF,1.0,-0.8746347173728525,6.800000190734863,0
2023-12-14,A,Buy,135.0,137.9600067138672,75.62235801040788,30.428262487271233,2950500,124.72937969157987,38025990144,Healthcare,XLV,1.0,,135.0,2023-12-14 00:00:00
2023-12-29,A,Sell,139.07000732421875,139.02999877929688,75.24978587418734,46.0322852014026,1014400,133.78729402631595,38025990144,Healthcare,XLV,1.0,2.9851842809606484,139.02999877929688,15
2023-07-20,ACAD,Buy,31.959999084472656,31.260000228881836,76.70446478480815,33.23682055086963,2385800,27.196520107272022,2494836992,Healthcare,XLV,1.0,,31.959999084472656,2023-07-20 00:00:00
2023-08-01,ACAD,Sell,29.25,28.940000534057617,58.800657118610424,29.8515487031592,1912500,28.527377436705684,2494836992,Healthcare,XLV,1.0,-9.449307374612115,28.940000534057617,12
2023-12-21,ACAD,Buy,29.559999465942383,29.520000457763672,70.01892149455497,30.74299714382183,1236400,25.15795503016641,2494836992,Healthcare,XLV,1.0,,29.559999465942383,2023-12-21 00:00:00
2023-12-29,ACAD,Sell,31.700000762939453,31.309999465942383,72.72218477125111,42.19131550718415,1299100,27.505488796221623,2494836992,Healthcare,XLV,1.0,5.9201624885557464,31.309999465942383,8
2023-07-27,AAP,Buy,73.25,72.63999938964844,50.276859184352,31.35321966007252,2305200,71.51887890497669,4211719168,Consumer Cyclical,XLY,1.0,,73.25,2023-07-27 00:00:00
2023-07-28,AAP,Sell,73.7300033569336,73.16999816894531,49.05570202132867,29.44163649912956,1691500,71.62565228446924,4211719168,Consumer Cyclical,XLY,0.0,-0.1092175167982082,73.16999816894531,1
2023-05-16,AGS,Buy,5.989999771118164,6.179999828338623,57.15588081971897,31.032929444765767,728900,5.588830063321686,455699488,Consumer Cyclical,XLY,1.0,,5.989999771118164,2023-05-16 00:00:00
2023-05-17,AGS,Sell,6.159999847412109,5.710000038146973,57.71187566084117,28.846874481578805,819700,5.645131945704252,455699488,Consumer Cyclical,XLY,1.0,-4.674453149752347,5.710000038146973,1
2023-12-04,AIV,Buy,7.199999809265137,7.25,71.99635003346499,30.14529913707512,1620300,6.666031721691686,1142685056,Real Estate,XLRE,1.0,,7.199999809265137,2023-12-04 00:00:00
2023-12-29,AIV,Sell,7.940000057220459,7.829999923706055,80.74673350614364,52.432232021494876,854300,7.482706960971199,1142685056,Real Estate,XLRE,1.0,8.750001821253083,7.829999923706055,25
2023-07-19,ALIT,Buy,10.069999694824219,9.979999542236328,73.63890154057268,30.75611757249025,2748200,9.401747417988235,4451878912,Technology,XLK,1.0,,10.069999694824219,2023-07-19 00:00:00
2023-08-02,ALIT,Sell,9.0,8.550000190734863,54.50616430567708,28.401728188001453,8525500,9.642962792907458,4451878912,Technology,XLK,1.0,-15.094335155447972,8.550000190734863,14
2023-12-04,ALIT,Buy,7.860000133514404,7.889999866485596,70.58938486328783,30.81187004290359,2144400,7.4227684753175085,4451878912,Technology,XLK,1.0,,7.860000133514404,2023-12-04 00:00:00
2023-12-29,ALIT,Sell,8.529999732971191,8.529999732971191,71.44004432776443,44.35066319917596,2786200,8.114877521619327,4451878912,Technology,XLK,1.0,8.52416778722386,8.529999732971191,25
2023-01-12,ALTM,Buy,9.55943489074707,9.862842559814453,53.467190063793026,38.307388983412515,13818861,8.906719429481534,4759990272,Basic Materials,XLB,1.0,,9.55943489074707,2023-01-12 00:00:00
2023-01-20,ALTM,Sell,9.896093368530273,10.103906631469727,54.75845330263688,29.89376765850518,5923813,9.299119697375597,4759990272,Basic Materials,XLB,1.0,5.6956477756825405,10.103906631469727,8
2023-06-14,AMCR,Buy,10.239999771118164,10.15999984741211,50.00086604547155,41.58414775792419,6152600,10.086819822253563,14699108352,Consumer Cyclical,XLY,1.0,,10.239999771118164,2023-06-14 00:00:00
2023-06-22,AMCR,Sell,10.130000114440918,10.069999694824219,48.681244165839985,33.09904420871793,4609800,10.140542107988788,14699108352,Consumer Cyclical,XLY,1.0,-1.6601570321654608,10.069999694824219,8
2023-06-07,AMPL,Buy,10.34000015258789,10.119999885559082,52.43501448053396,30.10529711396128,1150200,9.918604891465742,1086821760,Technology,XLK,1.0,,10.34000015258789,2023-06-07 00:00:00
2023-06-08,AMPL,Sell,10.140000343322754,10.180000305175781,50.01604307198087,28.200388339135635,762500,9.93778536709368,1086821760,Technology,XLK,1.0,-1.5473872828915258,10.180000305175781,1
2023-11-21,AMT,Buy,199.55999755859375,197.5399932861328,71.96546705492979,38.03796051780947,1989300,185.35409263034433,91405688832,Real Estate,XLRE,1.0,,199.55999755859375,2023-11-21 00:00:00
2023-12-29,AMT,Sell,215.97999572753906,215.8800048828125,74.4451743023823,42.52261394642871,1584400,210.03898200539584,91405688832,Real Estate,XLRE,1.0,8.177995351712186,215.8800048828125,38
2023-07-13,APH,Buy,85.7300033569336,85.72000122070312,70.80432782504398,30.451473000574683,2091900,82.60499779685505,79501950976,Technology,XLK,1.0,,85.7300033569336,2023-07-13 00:00:00
2023-07-20,APH,Sell,84.9000015258789,84.31999969482422,64.41489286889006,29.620943237919956,1782900,83.61952971375294,79501950976,Technology,XLK,1.0,-1.6447026792229071,84.31999969482422,7
2023-11-16,APH,Buy,89.30000305175781,89.55000305175781,72.57192427867264,30.218700183047655,2386400,84.47428814377484,79501950976,Technology,XLK,1.0,,89.30000305175781,2023-11-16 00:00:00
2023-12-29,APH,Sell,99.36000061035156,99.12999725341797,76.91903725651075,57.71890543795258,1340600,96.15670640297353,79501950976,Technology,XLK,1.0,11.007831876514878,99.12999725341797,43
2023-12-05,ALT,Buy,4.550000190734863,5.170000076293945,87.03908832597084,30.184448235620014,19482000,2.98193031742552,532475552,Healthcare,XLV,1.0,,4.550000190734863,2023-12-05 00:00:00
2023-12-29,ALT,Sell,11.619999885559082,11.25,85.46663094706784,55.773516626426606,9160100,7.652562744329378,532475552,Healthcare,XLV,1.0,147.2527368879743,11.25,24
2023-07-20,AGL,Buy,18.079999923706055,17.959999084472656,51.908468551767484,38.34645101474576,3083100,17.546244476904924,2590950656,Healthcare,XLV,1.0,,18.079999923706055,2023-07-20 00:00:00
2023-08-02,AGL,Sell,18.3700008392334,19.329999923706055,50.220870096044976,28.387853449374187,3158200,18.197956239284025,2590950656,Healthcare,XLV,1.0,6.91371684333378,19.329999923706055,13
2023-02-06,APLE,Buy,17.68000030517578,17.559999465942383,65.95321096645267,30.98239109042435,1146100,17.146335837190712,3499476224,Real Estate,XLRE,1.0,,17.68000030517578,2023-02-06 00:00:00
2023-02-10,APLE,Sell,17.299999237060547,17.049999237060547,54.48002327520929,29.424122682730093,1791600,17.275041489519122,3499476224,Real Estate,XLRE,1.0,-3.5633543961580303,17.049999237060547,4
2023-08-10,AR,Buy,28.75,27.90999984741211,74.70553971413848,31.4327304346596,6565200,25.999453615996593,11074054144,Energy,XLE,1.0,,28.75,2023-08-10 00:00:00
2023-08-16,AR,Sell,27.350000381469727,27.100000381469727,60.98128184896543,29.631880851316406,4110000,26.559660196514777,11074054144,Energy,XLE,1.0,-5.739129107931386,27.100000381469727,6
2023-11-21,ARR,Buy,17.31999969482422,17.399999618530273,55.81429689001416,30.985552266240745,923300,16.644555050914697,942859840,Real Estate,XLRE,1.0,,17.31999969482422,2023-11-21 00:00:00
2023-11-22,ARR,Sell,17.540000915527344,17.459999084472656,55.67861811096081,29.100386715891375,1244200,16.71650215259237,942859840,Real Estate,XLRE,1.0,0.808310578032365,17.459999084472656,1
2023-12-29,ASG,Buy,5.309999942779541,5.28000020980835,65.90633387021005,38.63125650948843,503600,5.185049414309675,309713280,Financial Services,XLF,1.0,,5.309999942779541,2023-12-29 00:00:00
2023-12-29,ASG,Sell,5.309999942779541,5.28000020980835,65.90633387021005,38.63125650948843,503600,5.185049414309675,309713280,Financial Services,XLF,1.0,-0.5649667287093778,5.28000020980835,0
2023-02-07,ARES,Buy,84.19000244140625,85.8499984741211,69.35925297552747,30.27008006110063,840700,79.75453589185969,43426631680,Financial Services,XLF,1.0,,84.19000244140625,2023-02-07 00:00:00
2023-02-15,ARES,Sell,83.2699966430664,83.6500015258789,60.247046452441325,29.81348173435055,1311100,82.01309693017078,43426631680,Financial Services,XLF,1.0,-0.6414074116498196,83.6500015258789,8
2023-07-25,ARES,Buy,100.2300033569336,101.38999938964844,64.39874968791767,30.54533824435501,1014900,97.96897239343026,43426631680,Financial Services,XLF,1.0,,100.2300033569336,2023-07-25 00:00:00
2023-07-28,ARES,Sell,99.9000015258789,99.04000091552734,55.22678566302562,29.609767206959084,662200,98.54067389862341,43426631680,Financial Services,XLF,1.0,-1.1872716766939322,99.04000091552734,3
2023-12-08,AUTL,Buy,4.170000076293945,4.360000133514404,53.694075976562694,32.11144108657717,1029100,4.018432256029076,1114690816,Healthcare,XLV,1.0,,4.170000076293945,2023-12-08 00:00:00
2023-12-12,AUTL,Sell,4.46999979019165,4.5,60.36031592029203,28.293209187435213,776200,4.092775600650809,1114690816,Healthcare,XLV,1.0,7.913667090369445,4.5,4
2023-12-26,AUTL,Buy,5.75,6.539999961853027,75.82513380889563,30.06448071579293,2295000,4.786449494080474,1114690816,Healthcare,XLV,1.0,,5.75,2023-12-26 00:00:00
2023-12-29,AUTL,Sell,6.679999828338623,6.440000057220459,83.35063622979618,36.55480364899371,2367900,5.257589595574625,1114690816,Healthcare,XLV,1.0,12.000000995138418,6.440000057220459,3
2023-12-14,AVTR,Buy,22.3799991607666,22.420000076293945,72.10427233933963,31.522797238373844,8776500,20.636532451465353,16356724736,Basic Materials,XLB,1.0,,22.3799991607666,2023-12-14 00:00:00
2023-12-29,AVTR,Sell,23.030000686645508,22.829999923706055,70.14833318588212,49.450282343643764,3220900,22.080782426407985,16356724736,Basic Materials,XLB,1.0,2.0107273450140686,22.829999923706055,15
2023-11-24,AWK,Buy,130.35000610351562,132.05999755859375,60.20826000622702,30.461118533952703,595700,126.71586223128533,25477005312,Utilities,XLU,1.0,,130.35000610351562,2023-11-24 00:00:00
2023-11-28,AWK,Sell,130.38999938964844,130.66000366210938,59.31837759374987,29.91548507500542,1048300,127.56055821478586,25477005312,Utilities,XLU,1.0,0.23781936638159404,130.66000366210938,4
2023-12-08,ARM,Buy,62.439998626708984,67.2300033569336,58.660139315171925,30.553070351709923,18797700,59.525856142163235,126285676544,Technology,XLK,1.0,,62.439998626708984,2023-12-08 00:00:00
2023-12-29,ARM,Sell,78.36000061035156,75.1449966430664,73.87677610747573,47.47080130131998,11165200,68.35915480069943,126285676544,Technology,XLK,1.0,20.34753090292799,75.1449966430664,21
2023-12-11,AVXL,Buy,8.010000228881836,7.909999847412109,64.94448568006506,30.720340970567747,711900,7.1495354371861195,343644512,Healthcare,XLV,1.0,,8.010000228881836,2023-12-11 00:00:00
2023-12-29,AVXL,Sell,9.579999923706055,9.3100004196167,64.99961786211342,45.19422580532248,1014600,8.571977506328544,343644512,Healthcare,XLV,1.0,16.229714776379453,9.3100004196167,18
2023-07-31,BAC,Buy,31.899999618530273,32.0,65.23144296214628,30.65426132130636,29093400,30.711515512223972,312736612352,Financial Services,XLF,1.0,,31.899999618530273,2023-07-31 00:00:00
2023-08-04,BAC,Sell,31.360000610351562,31.299999237060547,58.006059562124435,29.326871993987456,30755100,30.980979694245207,312736612352,Financial Services,XLF,1.0,-1.8808789612686845,31.299999237060547,4
